start	end	text
287101	291184	I promised I would never reveal who he was.
291905	293686	He was to come back to me.
294647	295788	He was to come back.
298009	299390	And then she looks at Jeon.
300251	302753	He's of royal blood, brother.
306696	307636	I loved him dearly.
309838	313881	Do not hold my secret against me on this.
315812	325894	I fear that if you, I fear that if it was known what had happened, the scandal that has been my life would be greater.
327554	329235	John kind of looks at you.
332375	340157	And then he says, she says, promise me, promise me that you will do right by your nephew.
346950	347691	And then she dies.
348812	349393	Oh, shit.
351935	354017	Your uncle begins to cry.
355939	361605	And you can tell that he cared for her greatly.
361625	365909	You always knew this, but you realized right then because the guy is a...
366889	371193	Prince of Pirates and has seen a lot of horrible shit.
371233	372634	He's seen a lot of people die.
372774	376637	So this one obviously hit home.
376657	378299	So this was a big blow to him.
378459	378819	Okay.
379059	393932	And he puts your sister's hands on her body and he takes her hand away from you, gently, not in a mean way, and puts it there and then closes her eyes.
396967	404713	Then he says to you, Well, Paul, at least her suffering is over.
407254	407555	Yeah.
414820	417482	Know that I know it is not your fault that she never
418908	421390	would tell me the truth of things about your father.
422091	427115	I assume you have as much resentment towards her as I do regarding that fact.
427915	428235	Yeah.
434520	435761	I will honor her wishes.
435862	437443	I will not throw you into the world.
439104	439685	That'd be good.
440105	442227	It's a good start.
444488	446130	However, to be honest with you, I have
449175	450276	No real use for you.
453258	453558	Okay.
461124	462205	This wing of the castle?
468230	470592	I allowed your sister, I mean your mother to have it.
475395	477157	Hopefully it would give her some solace.
477977	478358	However,
484812	486193	I do have other relatives.
486373	492736	You and I do have other relatives whose station is above yours, and who could move in here.
494036	495037	Yeah, see where this is going.
502180	509684	I would ask that you move back into your mother's childhood apartments.
513928	514368	Where is that?
515028	516509	They're on the east side of the castle.
516949	518170	You lived there as a child.
520231	520751	Do I like it?
523352	524272	You don't hate it.
524972	535277	And actually, it's very isolated, and you've been there a few times.
535437	540259	It's small, but it has a really nice view overlooking the ocean.
541759	543400	And in fact,
546122	551224	In a way, you felt very uncomfortable in the opulence that your mother demanded.
551284	551844	I can imagine.
552385	560187	And I think your uncle was making a, not a horribly unreasonable thing, requested you.
560227	562068	It's not really a request, it's gonna happen.
562168	563349	He's telling you it's gonna happen.
563969	570391	But he spent a lot of money on you and your sister, I mean you and your mother, and kept her living in a
575599	585104	Lifestyle that was, uh, you know, equivalent to what Jeon lived.
585865	586225	Right?
586245	586745	So, uh...
588066	593689	I mean, as long as I'm not being moved to a shithole.
594050	596831	I don't want to be put in the dungeon in the corner.
596851	598352	He's not going to stick you in the dungeon.
598512	599953	He's going to stick you in the corner.
601676	603517	And it's not a bad corner.
603597	605298	If I like it, then I'll be okay.
605338	605778	Yeah.
606058	608099	It's definitely a downgrade.
608600	608940	Of course.
609100	619125	But it's like, you know, moving from the honeymoon suite down to a normal room.
619445	619625	Yeah.
620066	620806	Single bedroom.
620886	621446	Yeah.
621646	622527	In a good hotel.
622547	623047	Yeah.
623247	624808	Right.
625909	630391	Then Jeon says, moreover,
637986	657695	Well, we can talk of this later, but in the coming months, I plan to more and more exclude you from the Monmurgian Council.
657976	666820	I know you've been there in the past, as my sister has demanded, but in truth,
669013	672314	I see no reason for you to have to attend.
672834	675855	You can pursue your own interests, as it were.
676335	678476	The library will always remain open to you.
683318	685338	Just avoid the peak uses.
687499	688639	What does my character think of this?
692080	693161	I don't think I'm surprised.
694121	695101	You're not surprised.
695902	696702	You're disappointed.
698218	701319	And it's very apparent to you.
702099	706940	I mean, so the thing is, is you can try and ask your uncle for more stuff.
707080	710120	But the thing is, is obviously he is, he's saying something.
710140	716901	You've never really understood why your uncle said no to you except the fact that you knew your mother.
717121	718682	Uncle, you've never really given me a chance.
719102	719602	You say that?
719822	720042	Yeah.
723162	723883	What use are you?
725363	726043	Why don't we find out?
730775	733217	I've been teaching myself for the last 23 hundred years.
736539	738881	Do you believe you have some value?
739121	739381	I do.
742584	743484	Well, there is that.
743504	745586	Okay.
747507	749549	You have to make a persuasion role.
750069	751170	Look at your persuasion.
753752	755453	Do I even have persuasion as a skill?
755833	756193	Yes.
756213	757034	Oh, I do.
757194	757875	But it's bad.
761005	762948	Oh, it's, well, I mean, it's a minus two.
763048	763909	Now, here's the deal.
764070	770639	This is a DC, I'm gonna call it DC 10 persuasion roll.
772140	776162	A challenge roll.
776222	779143	It's like you trying to make this decision against the guy.
779263	788987	If this is a DC 10, you have to roll a 12 or higher, and if you roll really good, he might actually be convinced to do something better.
789367	794249	If you want to, you can make an argument for yourself, and I'll give you a bonus if you make a really good one.
799693	803195	I slip around the castle and nobody ever notices that I'm here or gone.
804196	808258	I show up when I want and nobody notices me.
808758	809839	Why can't we use that?
812020	813121	What use would that be?
817544	821626	I could get knowledge from other people not knowing I'm there.
821746	823907	I'm a ghost in these halls.
828397	829077	This is true.
829097	835640	I have heard tale that you are very slippery.
838842	840302	What use would this be, though?
842723	843984	Say someone put a hit on you.
844244	846025	I bet you I'd find out before you would.
847765	849966	I do have many security guards.
850967	853608	That may be true, but are they as great as intelligence of mine?
861208	863429	Intelligence is not everything, Paul.
863449	868892	Intelligence is not everything, but I can see things before they come.
872294	874115	You can see things before they come?
875876	880378	If someone starts talking of something that's gonna happen, I'm gonna be there to notice it.
881159	884560	And I will know of action to take before it happens.
887722	888923	Okay, roll your persuasion.
890210	891610	Did it work, the argument?
891650	892670	Did I?
892710	893191	I'll tell you.
893331	893651	Okay.
893751	894191	I'll tell you.
895931	896971	Oh, well, well done.
897391	897691	Five.
897711	903172	I lost you when you started to tell me about your second interview.
903692	904293	So, Paul...
909053	909974	This is intriguing.
916235	916975	I do believe you.
918007	919648	And I do believe your intentions.
920529	930078	And I think what is also important is that I do believe your loyalty to the family.
930378	934261	Obviously, you wish to be useful.
936523	944050	However, the duties that you are suggesting for yourself
945513	949876	are usually done by a spy master, a very experienced one.
949936	951557	In fact, I have several.
954579	964186	This is dangerous work, something that I do not think my sister, your mother, would like you to be involved in.
965927	974373	However, I will take this into consideration and let me think upon it.
979485	992828	If this is of interest to you, I see no reason why you cannot be trained in this way.
994889	999370	You know of Lord Jamis, do you know?
1001670	1002611	I will speak to him.
1005531	1008092	As you know, Lord Jamis is my Spy Master.
1015642	1025265	I'm not promising you anything, but if anyone will be able to give you tutelage in this area, it would be him.
1026585	1027425	Is that sufficient?
1027685	1028986	Okay.
1029006	1029406	Yeah.
1030126	1033587	Okay, well, yeah, just keep in touch.
1035428	1036748	I'm heartbroken at this point.
1036768	1040529	I will talk with you later.
1041449	1041789	Please.
1043530	1043930	As you wish.
1045981	1054205	You do not need to remove your stuff from the swing now, but by the end of the week I wish you to have moved into your new accommodations.
1057427	1067713	Can I go through my mother's possessions?
1067733	1067833	No.
1069374	1069634	Why?
1072896	1075178	Do you want to be there when I go to my mother's possessions?
1077520	1087488	I'm going to go through your mother's possessions and I will give you everything that I think belongs to you.
1088369	1095995	Now roll an insight roll.
1096015	1096556	All right.
1096856	1101800	Insight is wisdom, which is plus two.
1104408	1105129	12, 14.
1107030	1107971	You know what he's doing.
1108351	1108692	Yeah.
1109693	1112455	He's trying to figure out who your father is.
1114417	1129510	And he's not slighting you necessarily, but he wants to figure out things about your mother that she did not tell him.
1130615	1136438	And he wants to have, it's probably not even him that's going to be going through your mother's possessions.
1137459	1140280	It's going to be somebody else.
1140961	1143402	It's going to be doing it.
1143422	1145623	I want to know who my father was, too.
1145643	1146123	You see that, Jonas?
1147844	1148925	He looks at you and he goes...
1153467	1159431	This is a mystery we both want to find, and perhaps, Paul, this is what will join us.
1160720	1161621	And a common cause.
1164603	1172009	If there's anything you remember, or anything you know about your father, please let me know.
1174311	1174792	I, um...
1178395	1179736	I will let you know what I find.
1184120	1186161	Can we go through my mother's possessions together then?
1186702	1187482	No.
1187683	1187923	Paul.
1193268	1204375	I think the reason why is that there are some things better left unknown.
1211139	1212900	I have suspicions of things.
1217203	1218084	And if they are true,
1222212	1225134	I would have you learn of them gently.
1227375	1229616	I do have your best intentions at heart.
1230097	1230917	Understand that, nephew.
1236580	1236901	Okay.
1237981	1239282	Can you trust me on this?
1240843	1241143	I will.
1242064	1242424	Thank you.
1243584	1245986	You trust me, I will trust you.
1247227	1247567	Fair enough.
1254379	1260984	All right, so... Jeon is as good as his word.
1262225	1275034	He allows you to move into your mother's childhood chambers, which is...
1277407	1278948	A small little room.
1278968	1280748	The size of this room?
1281168	1291512	Probably, but actually it's very similar to the size of this room, about the size of this room, and with a veranda, a deck, that overlooks the cliffs to the royal docks.
1291952	1292232	Nice.
1292573	1294333	Maybe a hundred feet below.
1294413	1296714	No, it's actually very nice.
1297134	1298615	There's an offshoot this way.
1299486	1304049	That is the bedchamber, which is probably about, I would say, 15 feet wide.
1304849	1306730	A very nice bed in there, a table.
1307071	1308612	Okay.
1308832	1310533	And then there's a closet.
1310553	1312754	In fact, I've drawn it for you here.
1313735	1315456	Each one of those things is five feet.
1316436	1317177	So is this the door?
1318238	1319238	This is the door.
1319358	1320319	This is the closet.
1320379	1320899	Closet.
1321740	1322740	This is the veranda.
1323061	1323621	And in fact,
1326288	1329350	This is the balcony outside.
1329370	1331132	There are things that are drawn here.
1331152	1332473	No bathroom?
1332773	1334174	Well, that's down the hall.
1334754	1338557	I don't know if that will work out for me actually.
1338797	1348284	Well, it's a pretty private wing and there are chamber pots and usually you go to the bathroom and the chamber pots
1349293	1352074	And go down to the common bathroom area and pour them out.
1352354	1356936	So that's pretty much how everybody does it in a castle.
1358336	1362318	So by the end of the week, you've moved your stuff into that room.
1363798	1367079	And you've gotten things pretty well set up.
1368500	1369680	The accommodations are good.
1371081	1373702	And you're feeling
1380776	1387173	Disconcerned by the loss of your mother, but you were also feeling like things could have been a lot worse.
1388116	1388417	Yeah.
1392121	1406873	I think that was pretty much the first time you ever talked to your uncle in a way that was sort of genuine and sort of also without your mother's counseling.
1407193	1410175	And you're actually very interested in the way he responded.
1410656	1413898	Because even though it was sort of like, we'll wait and we'll see.
1414799	1415860	It wasn't a no.
1416660	1418681	Which, beforehand, he always gave you.
1418921	1423563	I mean, you have been totally used to hearing no from that guy a lot of times.
1425804	1439290	Anyway, there's news of trouble with the Kingdom of Peoland this week.
1440531	1457499	And apparently there was some kind of conflict happening where the Kiowish fleet is stopping trade merchants from coming to the city of Monmurg.
1458159	1462821	Now, this is very strange because usually
1465479	1475747	The Keoland's Navy would not have a chance or even try such a thing because the Monmurgian Navy would be out there making sure that the trade lanes were open.
1475887	1478669	It's a conflict that Keoland normally cannot deal with.
1479509	1493199	But you feel a strange sense of urgency this month and in a way you kind of become forgotten because there's so many discussions going on with
1494352	1497793	Prince Jeon, other Commodores, and so on.
1498153	1509217	You can't really blame him for, I would say, ignoring you, but... Well, it's already been ignored, but he's made a promise to you that he would look into things for you.
1509657	1516179	However, by the end of the week, after you've moved out, a couple of days have gone by and still he has not summoned you or talked to you.
1516639	1519940	Basically, once again, you've been forgotten in this place.
1520521	1520841	Okay?
1520981	1521221	Okay.
1522851	1532354	You also notice that the guards of the city are on higher alert.
1533094	1546199	And you catch rumors from some of the servants that there actually have been some riots in Lower City and Market Square, which is weird because normally at the beginning of
1547903	1561331	The end of winter, which is kind of where you're at right now, the trade ships start rolling in from around the world to begin trading and selling wares in the great market.
1562452	1564693	So this is weird.
1565694	1566434	There's tension.
1568095	1575620	And for there to be tension in the royal palace, which is usually very much pampered, it's bizarre.
1577792	1592616	Anyway, you get into a routine waiting for your uncle to talk to you.
1593637	1602159	And the days roll by, I'd say a week rolls by before your, I mean since your mother had died.
1603139	1604400	And you find yourself
1607286	1618263	In your room, isolated as usual, sitting there reading a book when you decide to light an opium stick.
1619919	1625983	Go into your bedchamber and go to sleep because, you know, obviously it's been particularly hot.
1626683	1626904	Yeah.
1626984	1627704	Your skin has been itchy.
1627724	1629966	Yeah, what kind of time of year is it?
1630166	1632127	Well, it's coming into summer.
1632367	1637931	It's like I would say mid-spring, but the
1641060	1649884	The climate in Monmurg is that of, I would say, the Caribbean.
1650004	1653485	I read the thing about what the kind of temperature is here usually.
1653885	1654866	Tropically hot.
1654906	1658527	Think of this as like a Florida or Louisiana type place.
1659088	1662069	That kind of stuff.
1662449	1668932	Normally what you do is you light an opium stick and you close the
1671182	1681237	Curtain's right there, and it fills the room, and it eases the pain and the itching that you have on your body, and you can fall asleep to that fairly easily.
1681557	1684401	So you find yourself doing that.
