start	end	text
662864	664404	Yeah, that's right.
666185	668486	And the minutes go by.
675390	682213	And you can tell that she is pouring over every word.
683714	690417	Probably about halfway through the ten or so minutes when she's reading, she starts to cry.
692197	697879	And you're a little lost on why, but her tears do hit the letters, right?
702401	712785	It's been many years, many years since I've seen Grayson's handwriting, Paul.
714146	714806	Understandable.
716567	716867	Yes.
717908	721369	He wrote to me when he went to
723036	724497	Gradsul, those many years ago.
727558	731460	Not as often, apparently, as he wrote to your mother, Aleria.
735082	742425	But I cherish those letters, and reading these has brought me back to that time and how I miss him.
750775	754637	I do consider this a gift for you allowing me to read them.
756618	757058	Thank you.
760340	766363	It is obvious that he and Elyria were greatly in love.
766643	766883	Yes.
768444	771005	Something that was kept a secret in the court.
771325	772165	You didn't know of this?
777368	778769	I had my suspicions.
781893	792978	And to be honest with you, Paul, I have suspected in the past the possibility of you being my grandson.
794419	800122	However, I hesitated to reach out to you.
804524	808926	I don't mean to be rude when I say this, but in all honesty,
812917	834571	When you were born, I was waiting to see how you would grow and discern whether or not there were any aspects that would tell me whether or not you were Grayson's son.
836192	837073	After your accident,
839656	840816	I wouldn't be able to tell.
841277	851181	The disfigurement that you had was so great that your lineage would be a mystery to me.
852641	867467	So, I decided to leave it be, to avoid the scandalous... Not to avoid any scandal brought upon my family, but to avoid
869273	870794	Reopening that wound.
873176	893470	And honestly, the schism this may have created between Lord Jamis, my husband, and your father, it was a risk that I couldn't take unless I knew for certain that you were related to me.
894111	895792	That you were Grayson's son indeed.
895812	897113	So Lord Jamis doesn't know?
900187	901348	Lord Demas says, oh no.
904329	904709	Okay.
906290	907850	He has suspicions, as I do.
910191	923977	But honestly, Paul, your mother, Grayson, and Archibald were all very fast friends.
925138	926018	Who is Archibald?
929310	942021	Archibald is my nephew and he was brought up in my house with Grayson.
943022	946364	They were cousins.
946384	950448	He, like yourself, was a bastard.
952450	952670	But
956610	963576	The lady that birthed him was a high noble from Port Tully.
964636	975925	And Archibald was definitely a precocious young man, incredibly intelligent.
976726	984973	My brother, Zafar Azane, brought him to me to bring up because he saw in the young man
986128	988889	The potential to be a very great scholar.
990189	998311	Zafar, my brother, was, and still is, very high in the magical academies in Keoland.
1001972	1002872	Do an insight check.
1007153	1007633	19.
1008954	1010774	There's something more to that story.
1012975	1013675	There's something...
1014362	1040568	That she is not telling you and in fact you can tell that this is really kind of a sore subject with her because she not only is hesitating the quivering of her mouth is something that even when she was discussing the fact that you're her grandson
1042490	1043030	It's different.
1043491	1046013	Something is going on with this concept of Archibald.
1046353	1048755	Now, you may want to push it.
1048855	1052078	I'm not going to say no or do or not.
1052118	1054640	But the truth is, I mean you're a pretty forthright guy.
1054680	1056021	You've already kind of proven that.
1056421	1058483	But you don't know if you want to make this worse.
1060482	1060842	Okay.
1060983	1069491	I mean, you know, and it's pretty, pretty impolitic to base, even, you know this, it's pretty impolitic this, you're something, you're not telling me, you're lying to me.
1069912	1070512	You know what I mean?
1070592	1073135	It would be better to pick it out in a different way.
1093392	1095473	I'm debating if I want to let this go or not.
1098475	1100736	I mean, you've already got a huge amount of information.
1100876	1101957	Okay, yeah.
1102717	1105159	But, you know, continue the conversation the way you want.
1106099	1107220	So what happened to Grayson?
1109441	1111022	These letters were 23 years ago.
1120887	1121788	If you could please tell me.
1123480	1124481	I want to know what happened to him.
1124881	1125761	I don't know for sure.
1127582	1145753	However, this last letter, regarding the alchemy caves, it gives me some insight.
1148655	1152517	My brother, Zafar, has kept from me
1154327	1162031	The true circumstances surrounding Grayson's death.
1166154	1167615	But I believe I know what happened.
1178621	1181763	So, how much do you know of the magnum opus?
1183220	1184560	Everybody knows the Magnum Opus.
1185321	1185721	Of course.
1186121	1187481	You know the original text.
1187881	1190602	Yeah.
1190962	1192123	Actually, you don't.
1192223	1192543	Okay.
1192843	1193083	Cool.
1193503	1209287	So, in truth, the Magnum Opus that we see today and we read has been edited by the Office of Rhythm Magic in Gradsul for hundreds of years.
1209487	1210248	I can imagine.
1210328	1211348	That kind of sounds...
1213105	1219807	There is an original text, however, in the dungeons of the Office of Urban Magic.
1221288	1227149	Archibald was obsessed with the knowledge contained there.
1228610	1235552	And from these letters it's obvious to me that he enlisted Grayson's help in trying to find it.
1236688	1246951	This endeavor, however, would be incredibly dangerous because the office of Brynn Magic is defended by the inquisitors of Gradsul.
1248052	1257755	Powerful wizards who protect these tomes with magical, powerful magical wards and devices.
1260535	1265417	There was a scandal years ago
1267370	1270812	That involved Archibald Fryon.
1271632	1273173	This Archibald that you speak of.
1276974	1281576	And he was banished from the Magical Academies.
1283317	1284578	And at the time also,
1291302	1299468	My brother, Zafar Hussain, who was the head of the Office of Forbidden Magic, lost his post.
1301710	1303191	Zafar was at the head of it?
1304252	1305273	He's been many things.
1305433	1308975	He once ran the transmutation school in grad school.
1310477	1316281	But I believe he was head of the Office of Forbidden Magic when this scandal occurred.
1318099	1334326	Zafar has hinted to me that your father died in the transmutation, in the alchemy caves underneath the transmutation school, trying to seek the magnum opus with Archibald Frihon.
1339329	1346732	Archibald Frihon, put my son and your father
1348296	1350077	In a very dangerous position.
1352258	1352738	He was...
1358121	1366406	He convinced Grayson to perform treason against the kingdom of Keoland.
1368086	1374390	Now, Zafar has never told me whether or not the inquisitors of the school killed
1376022	1376502	Grayson.
1377003	1383427	Or if he was killed by the Magical Guardians in the Office of Public Magic.
1384828	1394835	However, after the occurrence, Archibald Frihon, who was able to escape unscathed, no doubt abandoned... Archibald is alive?
1396336	1400960	Or I'm safe until... Well, he was banished.
1401995	1405757	To the province of Salinwar, after this occurred.
1408018	1423484	Zafar Hussain lost his position at the Office of Forbidden Magic, and the head of the Transmutation School, a man named Edean Naqan, and a good friend of Zafar, lost his position as well at the Transmutation School.
1423985	1424805	It was a scandal.
1427538	1436042	That the nephew of the Office of Forbidden Magic would try to do such treason.
1436523	1437863	Where had they gotten the knowledge?
1438404	1441425	Obviously they had gotten it from Zafar Zayn himself.
1442106	1449329	He had given the secrets to his nephews and told them tales about the Magnum Opus and the secrets that it contains.
1452078	1456340	Basically, he inflamed their interest in these ancient times.
1457281	1465885	And the knowledge that has been kept from the world.
1471729	1473690	Where can I find Zafar?
1478612	1479713	Do you wish to meet Zafar?
1488667	1490108	That could be difficult.
1496352	1504558	As you know, we are in a difficult situation with Keoland right now.
1506043	1514446	The tensions between our two countries is great and in fact their navy is currently blocking the trade routes to Monmurg.
1518268	1527692	Zafar, my brother, serves the Duke of Gradsul, the man that is initiating the blockade.
1529233	1534955	Zafar is doing his utmost to make sure that he can resolve the situation diplomatically but
1539746	1541047	This will be difficult.
1541387	1545890	Of course.
1552635	1553776	However, I would ask...
1563383	1564223	However, I would say that
1569037	1576021	I can try to contact him and tell him that you wish to meet him.
1578242	1580704	Would you be willing to travel to Gradsul?
1580964	1581604	Oh, definitely.
1586807	1587127	Really?
1587928	1588188	Yes.
1589368	1591109	It would be dangerous at this time.
1592450	1595092	Obviously you would have to ask your uncle if that would be possible.
1596893	1597413	It will be done.
1599942	1601283	I doubt he will let you go.
1602263	1603584	Do you intend to show him these?
1604484	1605225	Would you like me to?
1609887	1610827	She kind of looks at you.
1623394	1627556	I'll leave that to your judgment, but I will let you know that this will cause
1633577	1641339	Difficulties between Lord Jamis and Prince Jeon.
1645580	1651781	However, in all honesty, it may be a relief to your uncle.
1653161	1656502	And she puts the letters down in front of you.
1658983	1659763	Thank you for your time.
1662397	1671660	I think your uncle was worried that Archibald Fryhon was actually your father.
1679403	1682544	I'll let him explain himself to you.
1682684	1683724	Wait, what was that last part?
1686265	1691147	I believe that your uncle was worried that Archibald Fryhon was actually your father.
1694490	1695231	How do you think that?
1696611	1704096	Well, as I told you, your mother, Grayson, and Archibald were all close friends.
1705898	1714644	You have to understand that Archibald, Grayson, your mother, and your uncle grew up in the royal palace together as children.
1715684	1721148	And I believe that Prince Jeon and Archibald Fryhon did not get along.
1729452	1729572	Okay.
1729592	1733275	Thank you.
1733695	1735277	Can I ask you where you got these letters?
1736998	1740601	I moved back into my mother's old room.
1740661	1741762	I found them in a chest.
1743623	1744124	In her room?
1744484	1747166	Yes.
1747226	1758836	She stands up and walks over to a library shelf.
1760390	1760670	Right.
1761991	1763532	There are books all over the place in here.
1763833	1765354	Oh man, that's going to be Harry Potter.
1766875	1776362	And she basically moves one of the bookcases.
1776643	1778324	And there's a door.
1782547	1785650	She says to you, I picked this room for a reason, Paul.
1788304	1807516	This door, and she puts her hand on it, once served as a passage between the primary admiral of the principalities and the prince, Monmurg.
1808637	1812139	There were secret meeting rooms in between these chambers.
1813160	1816722	However, I know that it was used by Grayson and Archibald
1821595	1823016	To fraternize with your sister.
1825137	1832701	This door, and she puts her hand against it, has been locked by an arcane spell.
1834662	1837183	And therefore cannot be picked by normal means.
1837203	1838904	It has to be opened magically.
1841085	1846508	There is a keyword associated with opening the door, which I do not know.
1847755	1854200	And I have not brought myself to pass through this chamber, to this doorway, since the death of Grayson.
1855681	1861246	There are secrets there that I did not want to intrude upon with your mother, Grayson, and the others.
1862727	1873956	However, what I would say to you is, this library, feel free to use it any time.
1876577	1885719	Most of the books here, there are not many of them, but most of the books here contain more interesting knowledge than what you will find in the Royal Library.
1887239	1893480	I've selected what I would say the edge of knowledge.
1895521	1905443	The corners that are more interesting contain difficult but true histories of what has happened.
1907132	1909934	And the Flyn S. over the last thousand years.
1911915	1918240	If you can figure out a way to open this door from the other side, you have complete access.
1918980	1925285	If, however, you just wish to visit me, you can come here whenever you wish as well.
1926466	1932170	And I will get a message to Zafar about you and tell him that you are curious.
1935472	1936593	And where do I need to go to meet him?
1939814	1941396	It's Keoland?
1941696	1943217	We'll let him determine where.
1944018	1951805	Zafar is a busy man and who knows, he may surprise you.
1953227	1953487	Cool.
1956270	1956950	Alright, thank you.
1957511	1957871	Thank you.
1963741	1967824	She comes to basically say, do you want to embrace me?
1968505	1969845	She holds her hands out like that.
1971066	1978011	Do you feel any kind of reason to do that or is it just a little too...
1978072	1978572	Embrace?
1979393	1980553	She wants to give you a hug.
1980633	1981034	Oh yeah, sure.
1981134	1984056	Because you're the grandma, she's your grandmother.
1985237	1985557	Yeah.
1985957	1988119	It'll probably be an awkward hug, but...
1988139	1989080	Roll the charisma check.
1989100	1991381	We're going to see just how awkward this hug is.
1992442	1993423	What if I roll a nat 20?
1997069	1999490	It'll be an 18!
2000971	2002432	Oh my god, I got an 18.
2002612	2003532	So, a 16.
2003772	2004092	Okay.
2004332	2010115	You hug, and actually you do it in a way that is genuine.
2011196	2012356	You're not awkward, at least.
2012636	2019900	And she kind of reciprocates, and you can tell she sobs a little bit.
2020710	2032799	As you do that, you can tell that she is, you know, genuinely touched by your acceptance of her and kind of relieved from all of the weirdness that has occurred there, right?
2034160	2044907	And she opens the door and basically is hiding her face when she says, please, try Don.
2046588	2049150	He's the servant, the guy that brought you in.
2050920	2051841	Please show Paul out.
2052301	2054524	And she's trying to hide her face, right?
2056366	2058748	So he tried on bows, right?
2059929	2061951	And says, please, sir, come this way.
2063853	2064754	You begin walking out.
2066116	2066896	Roll perception.
2069199	2070440	Do I have perception?
2071021	2071221	No?
2072122	2072582	What'd you roll?
2073043	2073363	Seven.
2073984	2074264	Okay.
2076013	2088866	The two of you walk out towards the door and I'd say probably it's around 1 p.m. and he shows you out and says, Sir.
2088886	2093010	Okay.
2093550	2094091	What do you do?
2094992	2097254	Sir, thank you.
2098495	2099116	You're welcome.
2101548	2104050	You detect a strange accent on this person.
2104710	2113376	And actually, you look at him and realize, as you're leaving, just how big this guy really is.
2114417	2117860	And I'm not saying that he's, like, huge and bulky.
2119040	2123644	But he has broad shoulders, and he seems to be about six foot four.
2124384	2129348	However, not, like, girthy like there are a lot of, you know, warriors that are
2131235	2132495	Big, burly, whatever.
2133076	2143219	This guy seems a little more sleek, and his movements are akin to that of a big cat, like a cougar or tiger.
2143279	2144560	Do I think he's an assassin?
2146941	2157405	No, not necessarily, but he's not wearing armor or carrying any weapons, but you realize that you would be
2162433	2163414	You wouldn't want to fuck with him.
2163534	2165895	That's basically what it all comes down to.
2166616	2168236	He's not just a normal manservant.
2168297	2170158	He obviously is... Do I see his face?
2171078	2172479	Oh yeah, you see his face.
2172579	2173800	He's Oeridian, too.
2174960	2175761	Jet black hair.
2176501	2177102	Black eyes.
2180264	2180804	Alright, cool.
2182105	2184126	This is obviously not just a manservant.
2184166	2188028	This is Lady Janice's bodyguard.
2189849	2190370	Big boy.
2192265	2193528	Alright, well, uh, I bounce.
2193928	2195512	Okay, so you walk out of there.
2195632	2195832	Yeah.
2196654	2196854	Okay.
2199540	2200121	Where do you want to go?
2200141	2203708	Um...
2204931	2206414	I guess we gotta go find Jeon now.
2208959	2209240	Okay.
2210102	2211544	So, you take your letters.
2212086	2212246	Yep.
2213549	2214972	And you go back to the royal palace.
2215132	2215212	Yep.
