start	end	text
747507	749549	You have to make a persuasion roll.
750069	751170	Look at your persuasion.
753752	755453	Do I even have persuasion as a skill?
755833	756193	Yes.
756213	757034	Oh, I do.
757194	757875	But it's bad.
761005	762948	Oh, it's, well, I mean, it's a minus two.
763048	763909	Now, here's the deal.
764070	770639	This is a DC, I'm gonna call it a DC 10 persuasion roll.
771700	776162	This is a challenge role.
776222	779143	It's like you're trying to make a decision against the guy.
779183	780784	This is a DC 10.
780984	783965	You have to roll a 12 or higher.
784265	787726	And if you roll really good, he might actually be convinced to do something better.
788807	794249	Now, if you want to, you can make an argument for yourself, and I'll give you a bonus if you make a really good one.
799693	803195	I slip around the castle and nobody ever notices that I'm here or gone.
804196	808258	I show up when I want and nobody notices me.
808758	809839	Why can't we use that?
812020	813121	What use would that be?
817544	821626	I could get knowledge from other people not knowing I'm there.
821746	823907	I'm a ghost in these halls.
828397	829077	This is true.
829097	835640	I have heard tale that you are very slippery.
838842	840302	What use would this be, though?
842723	843984	Say someone put a hit on you.
844244	846025	I bet you I'd find out before you would.
847765	849966	I do have many security guards.
850967	853608	That may be true, but are they as great as intelligence of mine?
861208	863429	Intelligence is not everything, Paul.
863449	868892	Intelligence is not everything, but I can see things before they come.
872294	874115	You can see things before they come?
875876	880378	If someone starts talking of something that's gonna happen, I'm gonna be there to notice it.
881159	884560	And I will know of action to take before it happens.
887722	888923	Okay, roll your persuasion.
890210	890630	Did it work?
890970	891610	The argument?
891650	892670	Did I?
892710	893191	I'll tell you.
893331	893651	Okay.
893751	894191	I'll tell you.
895931	896691	Oh, well done.
896711	896971	Five.
897151	897691	Yeah.
897711	903172	I lost you when you started to tell me about your second interview.
903692	904273	So, Paul.
909053	909974	This is intriguing.
916235	916975	I do believe you.
918007	919648	And I do believe your intentions.
920529	930078	And I think what is also important is that I do believe your loyalty to the family.
930378	934261	Obviously, you wish to be useful.
936523	944050	However, the duties that you are suggesting for yourself
945513	948015	Are usually done by a spy master.
948355	949876	A very experienced one.
949936	951557	In fact, I have several.
954579	956000	This is dangerous work.
956120	964186	Something that I do not think my sister, your mother, would like you to be involved in.
965927	969189	However, I will take this into consideration.
970670	974373	And, um... Let me think upon it.
979485	981005	If this is of interest to you...
987187	992828	If this is of interest to you, I see no reason why you cannot be trimmed in this way.
994889	999370	You know of Lord Jamis, do you not?
1001670	1002611	I will speak to him.
1005531	1008092	As you know, Lord Jamis is my spymaster.
1015642	1025265	I'm not promising you anything, but if anyone will be able to give you tutelage in this area, it would be him.
1026585	1027425	Is that sufficient?
1027685	1028025	Okay.
1028846	1028986	Yeah.
1029006	1032247	Okay, well, um, yeah, just keep in touch.
1032747	1036708	Now, I'm heartbroken at this point.
1036728	1038728	Talk to you later.
1038749	1038929	Alright.
1039489	1040529	I will talk with you later.
1041449	1041789	Please.
1043530	1043930	As you wish.
1045981	1054205	You do not need to remove your stuff from the swing now, but by the end of the week I wish you to have moved into your new accommodations.
1057427	1067713	Can I go through my mother's possessions?
1067733	1067833	No.
1069374	1069634	Why?
1072896	1075178	Do you want to be there when I go through my mother's possessions?
1077520	1087488	I am going to go through your mother's possessions and I will give you everything that I think belong to you.
1088369	1096135	Now roll an insight roll.
1096375	1101800	Alright, insight is wisdom, which is plus two.
1104408	1105129	12, 14.
1107030	1107971	You know what he's doing.
1108351	1108692	Yeah.
1109693	1112455	He's trying to figure out who your father is.
1114417	1129510	And he's not slighting you necessarily, but he wants to figure out things about your mother that she did not tell him.
1130615	1136438	And he wants to have, it's probably not him that's going to be going through the mother's possessions.
1137459	1140280	It's going to be somebody else.
1140961	1143402	It's going to be Billy.
1143422	1145623	I want to know who my father was too.
1145643	1146123	You see that, Jonas?
1147844	1148925	He looks at you and he goes...
1153467	1159431	This is a mystery we both want to find and perhaps, Paul, this is what will join us.
1164603	1174772	If there's anything you remember or anything you know about your father, please let me know.
1178395	1179736	I will let you know what I find.
1184120	1186161	Can we go through my mother's possessions together then?
1186702	1187482	No.
1187683	1187923	Paul.
1193268	1204375	I think the reason why is that there are some things better left unknown.
1211139	1218084	I have suspicions of things, and if they are true,
1222212	1225134	I will have you learn of them gently.
1227375	1229616	I do have your best intentions at heart.
1230097	1230917	Understand that nephew.
1236580	1236901	Okay.
1237981	1239282	Can you trust me on this?
1240843	1241143	I will.
1242064	1242424	Thank you.
1243584	1245986	You trust me, I will trust you.
1247227	1247567	Fair enough.
1254379	1254699	Alright.
1255760	1256020	So.
1259363	1260984	Jeon is as good as his word.
1262225	1273753	He allows you to move into your mother's childhood chambers.
1274734	1275034	Which is...
1277407	1278968	A small little room.
1279768	1280748	Size of this room, right?
1281168	1284410	Probably, but actually it's very similar to the size of this room.
1284510	1291512	About the size of this room and with a veranda, a deck, that overlooks the cliffs to the royal docks.
1291952	1292232	Nice.
1292573	1294333	Maybe a hundred feet below.
1294413	1296714	No, it's very, actually very nice.
1297134	1298615	There's an offshoot this way.
1299486	1304049	That is the bedchamber, which is probably about, I would say, 15 feet wide.
1304849	1306730	A very nice bed in there, a table.
1307071	1308612	Okay.
1308832	1310533	And then there's a closet.
1310553	1312754	In fact, I've drawn it for you here.
1313735	1315456	Each one of those things is five feet.
1316436	1317177	So is this the door?
1318238	1319238	This is the door.
1319358	1320319	This is the closet.
1320379	1320899	Closet.
1321740	1323621	This is the veranda, and in fact,
1326288	1329350	This is the balcony outside.
1329370	1331132	There are things that are drawn here.
1331152	1331952	No bathroom?
1332112	1332473	Oh, man.
1332773	1333854	Well, that's down the hall.
1334074	1334194	Oh.
1334754	1338557	I don't know if that'll work out for me, actually.
1338797	1348304	Well, it's a pretty private wing and there are chamber pots and usually you go to the bathroom in the chamber pots.
1349293	1352074	And go down to the common bathroom area and pour them out.
1352354	1356936	So that's pretty much how everybody does it in a castle.
1358336	1362318	So by the end of the week, you've moved your stuff into that room.
1363798	1367079	And you've gotten things pretty well set up.
1368500	1369680	The accommodations are good.
1371081	1373702	And you're feeling
1380776	1387173	Disconcerted by the loss of your mother, but you're also feeling like things could have been a lot worse.
1388116	1388417	Yeah.
1392121	1413838	I think the way that that was pretty much the first time you ever talked to your uncle in a way that was sort of genuine and sort of also without your mother's counseling and you're actually very interested in the way he responded because even though it was sort of like wait and we'll see
1414799	1415860	It wasn't a no.
1416660	1418681	Which, beforehand, he always gave you.
1418921	1423563	I mean, you have been totally used to hearing no from that guy a lot of times.
1425804	1439290	Anyway, there is news of trouble with the Kingdom of Keoland this week.
1440531	1457499	And apparently there was some kind of conflict happening where the Kiwish fleet is stopping trade merchants from coming to the city of Monmurg.
1458159	1462821	Now, this is very strange because usually
1465479	1475747	The Key West Navy would not have a chance or even try such a thing because the Monmurgian Navy would be out there making sure that the trade lanes were open.
1475887	1478669	It's a conflict that Keoland normally cannot deal with.
1479509	1493199	But you feel a strange sense of urgency this month and in a way you kind of become forgotten because there's so many discussions going on with
1494352	1497793	Prince Jeon, other Commodores, and so on.
1498153	1509217	You can't really blame him for, I would say, ignoring you, but... Well, I've already been... You've already been ignored, but he's made a promise to you that he would look into things for you.
1509657	1516179	However, by the end of the week after you've moved out, a couple of days have gone by and still he has not summoned you or talked to you.
1516639	1519940	Basically, once again, you've been forgotten in this place.
1520521	1520841	Okay?
1520981	1521221	Okay.
1522851	1532354	You also notice that the guards of the city are on higher alert.
1533094	1541737	And you catch rumors from some of the servants that there actually have been some riots in Lower City and Market Square.
1542397	1546199	Which is weird, because normally at the beginning of
1547903	1561331	The end of winter, which is kind of where you're at right now, the trade ships start rolling in from around the world to begin trading and selling wares in the great market.
1562452	1564693	So this is weird.
1565694	1566434	There's tension.
1568095	1575620	And for there to be tension in the royal palace, which is usually very much pampered, it's bizarre.
1577792	1592616	Anyway, you get into a routine, waiting for your uncle to talk to you.
1593637	1604400	And the days roll by, I'd say a week rolls by before your, I mean since your mother had died, and you find yourself
1607286	1618263	In your room, isolated as usual, sitting there reading a book when you decide to light an opium stick.
1619879	1620399	Present in this scene...
1641060	1649884	The climate in Monmurg is that of, I would say, the Caribbean.
1650004	1653105	I read the thing about what the kind of temperature is here usually.
1653205	1659628	Right, so think of this as like a Florida or Louisiana type place, right?
1659968	1661609	That kind of stuff.
1661929	1668932	And normally what you do is you light an opium stick and you close the
1671182	1672424	Subtitles by the Amara.org community
