start	end	text
411760	412580	Come on, big money.
413360	413700	I save.
414961	415501	You bastard.
415521	415781	Fuck you.
415801	416901	Fuck you, fish brain.
418102	419742	That would be a... Two.
420642	420922	Two.
421082	423023	You do two points of damage to him.
424131	430416	And he did not make his semi-throw, so he has disadvantage on attack next round.
430476	432537	I hit him with my arrow earlier, correct?
432677	433138	Oh, did you?
433338	435659	Okay, so he has 11 total of him.
436420	437281	He's not down yet.
437621	438862	Alright, that is my turn.
439522	440303	But he's depressed.
440323	441443	He's very depressed.
441504	443505	My words are as short as I die.
452014	453375	That's me.
453395	457798	That's vicious, actually.
457838	459039	Who's turn is it?
459540	462302	Paul is your turn.
462402	465824	I'll take my crossbow and can I shoot him?
466004	466305	Sure.
466545	468666	So you load up your white crossbow and you fire.
469347	472569	Can I do the sneak attack?
472769	477093	No, you cannot because he's not near anybody and you don't have advantage on him.
479154	480135	Okay, just a raw roll of him.
480335	480455	Yeah.
482788	483408	I'm 16k.
483468	484749	Yeah, shit.
485729	487749	Might cross by me.
487849	491010	12 plus 4 is 16.
491170	491670	That hits.
492110	492451	Awesome.
492651	497392	1 die 8.
497412	500233	5 plus 4 is 9.
500453	500793	9.
501093	501653	He falls.
501933	502193	Nice.
502833	503373	Hip hip!
503513	505954	Is that extra two points pushing him over the edge?
510635	512896	He stopped and went, be free.
512956	514838	How long?
514858	516619	Would it take me, like, alone?
516659	520121	Would it take me two rounds to try to, like, rearm it alone?
520221	520941	One, two, three.
521362	521922	Three rounds?
522002	524804	Okay, so I'm gonna move to 5, 10, 15, 20, 25.
524824	526044	No, no, no.
526145	526505	Don't do that.
526525	527926	Are you gonna try and go down the thing?
527946	528846	Yeah, yeah, yeah, yeah.
529326	529827	All right.
529907	531908	So where can I be at 30?
532008	534209	So if I wanted to cast, I'd need to guess.
534270	536491	You would still be 210 feet away.
536591	537812	Okay, so I'll dash.
537832	539253	Okay, so you dash down this way.
539313	539553	Yeah.
540125	540525	That's it?
540565	541326	That's all you're going to do?
542266	544848	Yeah, because it's the Ballista's Dunsies.
545568	546309	Wow, that was lame.
546329	548970	There are more Eros, but it would take you three rounds slower.
549050	550371	It would take me three rounds.
550411	556435	Your combat, I will be able in like one more round of dashing in my third round, I can fire a Bulge.
556515	557435	Or fire a Bulge.
557675	559877	Gouge.
560457	561918	I can't move Tyrus in front of me.
562572	566113	True, or if you want to, you can jump into the water.
566353	566754	Yeah.
566794	568314	But I don't know if you want to do that.
568334	569955	If you want to just crossbow, you could do it.
570135	571055	You're pretty close.
571095	572175	You crossbow.
573036	575437	Everybody's on, stay out of the water.
578098	579738	How far am I about the water?
580699	584600	This is about five feet deep right there, and you drop down maybe five feet.
587341	587781	Oh, shit.
587841	590002	Yeah, I'm going.
590163	594345	Okay, so you step off and jump into the water about up to here.
594565	594825	Okay.
595485	595825	All right.
595845	597546	Do you want to move?
597947	598527	Yep.
598547	598767	Move.
598887	600048	It's going to be half movement.
600148	601328	Yep.
601368	603409	So, one, two, three, four.
603590	604090	Is that right?
605052	605512	Five.
605652	606392	Do you want to go there?
606412	610213	I want to... And get on to the shore?
610333	610533	Yeah.
610873	613014	And you want to go one more to there with six?
613114	613334	Yeah.
613514	615455	With your sword and your dagger out, right?
615495	615595	Yes.
616435	617635	And you want to save an action?
617855	618055	Yep.
618475	618835	Okay.
620596	621776	All right.
622436	622816	Tyrus.
623597	624837	I'm gonna go...
626838	630079	One, two, three, four, five, six.
630259	630659	Dash.
631500	632220	You want to dash?
632300	632500	Yep.
633260	635621	One, two, three, four, five, six.
635701	636282	There we go.
636322	636722	To there.
636922	637142	Yep.
637962	639143	Headed straight for the barrels.
639163	640343	Going for the barrels.
640603	641043	Okay.
641744	643224	And I'm yelling, cover me!
644805	646185	Uh, Merrick?
648006	650107	Um, I'm gonna stay posted above.
651615	653477	I'm gonna reload, can I reload the...
653718	655080	It takes you three rounds to do that.
655100	656441	It will take you three rounds to do that.
656461	657743	Which means you can fire three arrows.
658043	660847	I'm loading my bow up and ready to action.
660887	662249	Well, you can shoot now.
662289	667276	Oh yeah, I'm gonna shoot whatever one closest one to me.
667496	667896	That one.
667996	668417	That guy?
668657	668898	Fire.
672402	672942	Fourteen.
673523	674403	Fourteen plus.
674583	675604	Plus seven.
676104	676764	That is a hit.
677005	678165	Roll damage, one die eight.
678345	678846	One die eight.
678886	679546	We're getting three.
680226	680907	Eight plus three.
681267	681587	Eleven.
681747	682908	Eight plus three is eleven.
683208	683889	That hits the guy.
683929	686630	Does not take him down, but you definitely wound him.
687030	687631	This one.
687951	691033	Yeah.
691673	692934	Okay.
693554	693934	He dies.
694495	694915	They go.
697816	698597	This guy goes...
700149	705330	One, two, three, four, five to here with his spear.
705530	706171	He attacks.
707831	710092	How many hit points do you have off you?
710472	711832	I have 22 hit points right now.
712372	713112	Total?
713172	713452	Total.
713752	714053	Okay.
714993	716273	He attacks you with advantage.
716813	718054	He's blood crazed.
718074	720674	Here's the attack with the spear.
720694	721194	18.
721254	722375	There's my AC.
724521	726302	18 is your AC?
726322	726502	Yep.
727002	727643	That misses.
728383	729444	Here's his next attack.
729464	730444	He tries to bite you.
733226	733946	13 miss.
734347	739209	So he's just basically rushing at you, trying to kill you with a spear and biting at you.
741071	742471	This guy moves to here, Gouge.
743992	744512	Attacks you.
744573	746614	How many AC do you have off you?
747334	748335	Hit points off of me?
748415	748675	Yeah.
749495	750876	Do you have one hit point?
750916	752877	Do you have one hit point off of you?
754753	756794	He attacks you with advantage.
757255	758215	Smelling your blood.
759196	760857	Oh, I'm definitely bleeding.
760977	761778	Ten, what's your AC?
762418	762879	Sixteen.
763599	763919	Miss.
764840	768742	His bite.
769723	771164	Sixteen, you said it's your AC?
771184	777728	Okay, his bite basically is stopped by your set of leather armor, but just barely.
778049	780530	His mouth grabs onto you.
781671	782371	So that's my...
783647	785428	Saved attack, right?
785468	786029	You got another one.
786049	786950	You have a saved action.
786970	787370	Yeah, I do.
787550	788291	Do you want to attack him?
788311	788571	Oh, yeah.
788931	789251	All right.
789551	790492	You should have done that first.
790532	790892	I'm sorry.
790912	791513	That's my fault.
791593	792333	Oh, my bad.
793574	795636	So you slash at him with your attack.
795916	796016	Yes.
796036	796456	Scimitar.
798598	798838	Two.
798858	799999	That'll be a miss.
800299	800920	That is a mess.
801100	801660	And my dagger.
802201	802801	You don't get that.
803021	803362	Nope.
803762	804783	What was my bonus?
805083	805623	I only save.
805683	806584	I don't get a bonus save.
806604	808665	You can do a saved action, but you don't get a bonus attack.
808685	808866	Yep.
809106	811267	This guy comes to here and attacks you, too.
811507	811908	All right.
814167	814568	Spear.
815789	816129	Miss.
817250	817891	Bite.
819512	820273	18 hit.
821354	828742	You take three, four, five points of damage as his fangs, his shark teeth sink into your arm.
829182	831604	So I only take four because that's it for the bard shit.
832025	833286	So now that's four into me.
834187	835668	One, two, three, four.
835688	837090	Okay.
838835	842996	Are you near death, well bloodied, or lightly wounded?
843016	845277	I've torn a tatter, but hold it strong.
845397	846697	More sahaugin pop-up.
846737	847637	That's fantastic.
849578	851738	Yeah, Barrel Boy, it is.
851758	852599	Do we see more?
853059	855960	Oh yeah, you see them swimming towards that area.
855980	857700	Can't go for the barrel, motherfuckers!
857800	858980	That's where I'm headed.
859100	860661	Hey, I got two of them off you.
860681	861861	I know, yeah, it's perfect.
863342	864102	All right, what are we doing?
864122	864822	I'll man the shore.
868776	869176	Thirteen.
869736	870717	Thirteen for Folsom.
871377	871737	Ten.
872398	873198	Ten for Gouge.
874699	875059	Five.
875539	876339	Twenty-two, Paul.
877580	878560	Paul gets twenty-two.
878820	879541	Sixteen, Merrick.
880081	880901	Sixteen, Merrick.
882022	883162	Twenty, Jude.
883443	884323	Twenty, Jude.
885023	887544	And these guys get a one.
888185	888645	Nice.
890826	891427	They all trip.
891887	893408	Paul, you go first.
893868	896570	In unison.
896650	897511	I want to move.
897811	901633	Five, 10, 15, 20, 25, 30.
902193	903254	And I want to shoot right there.
903754	904395	Okay.
904515	907016	So you take your crossbow and fire.
907497	908978	You do get sneak attack with this.
909238	910038	Ooh, nice.
910058	911019	Awesome.
911039	913000	Fuck them up.
913040	914921	Let them get to the barrel.
915041	915462	What is that?
915482	916382	I got four.
916622	916903	Miss.
918128	921750	Well, that sucks.
923811	924731	Who is next?
924951	925272	Jude.
925812	929534	Can I go 30 and cast and even affect these guys deeper?
931115	933055	I don't know because I know that we were far away.
933536	935197	Well, if you go 30, you went 60 last time.
938689	940832	You go 30, that's 90 minus 200.
940853	944158	You're about, I would say, 110 feet away from...
944198	945600	Which, if I wanted to do...
945620	948525	If you have a range of 110 feet, 120, this is about 110 feet.
948545	948805	Yeah.
953193	960637	But, let me see, Fireball is a range of 20 feet, so 5, 10, 15.
960698	969163	So if I did Fireball here, and Fireball is a range of 150 feet, so it plus gives me, so easy to make, 5, 10, 15.
969603	971104	So I could Fireball those guys.
971264	973805	Well, so it's 150 feet, it's 120 feet, 1, 2, 3, 4, 5, 6.
977933	979513	Also, these guys are underwater.
980074	981694	Well, do I see them coming out?
982114	984335	They're gonna be coming out, but right now they're moving.
984355	985255	Oh, I don't see them?
985335	985995	They're swimming.
986055	989176	No, you see them, but they're swimming underwater towards the thing.
989496	991277	Okay.
991477	993017	So they might not be.
993077	994838	So are these guys...
995918	998561	Those two, because I can bend the fireball around them.
998861	999381	Exactly.
999562	1000943	Now the question, though, is this.
1001583	1002624	It's a big spell.
1002785	1003726	It's a big spell.
1003746	1006608	Do you only want to get two, or do you want to wait until they group up?
1006628	1010712	Would it be better just to wait and go an extra thirty feet towards them?
1012114	1013915	I'll go an extra thirty feet towards them.
1013955	1014956	So I'll dash.
1014976	1017098	So you are, I would say...
1018497	1019858	You're 80 feet away from...
1019898	1021519	So do I get to be roughly right there?
1021599	1021959	Not yet.
1022019	1025081	You're 80 feet from this, basically.
1025582	1027463	But you're walking on the deck now.
1029024	1032766	Deck meaning... that rail?
1032806	1034187	This.
1034527	1036489	So I'll just say that I'm 80 feet away...
1037626	1038267	Merrick.
1038447	1041389	I'm going to fire on... Can I reach that one?
1041429	1042029	Oh yeah.
1042109	1045672	I'm shooting on the one by Tyrus, which is awesome.
1045772	1046012	Fire.
1046112	1047633	I know, you never use it.
1047653	1047794	20.
1047814	1048654	Was it natural?
1048694	1049575	Nat 20, plus 7.
1049595	1050295	Plus 7, that hits.
1050315	1051036	That's 2-8 damage.
1067106	1069008	Plus your damage bonus.
1072310	1073531	That is 6 plus 5.
1073631	1074172	11.
1074232	1074512	11.
1075013	1075653	14.
1076454	1077675	Plus 3.
1077695	1077935	14.
1078215	1078415	Yep.
1079196	1080277	Okay, so...
1080417	1081117	Which one did you hit?
1081197	1082659	The one right by T-Money.
1082979	1083299	Okay.
1083800	1086422	Doesn't kill it, but it wounds it badly.
1086522	1089404	In fact, the arrow goes through its back on its front.
1090145	1090645	It's wounded.
1091446	1091706	Ooh.
1094236	1094918	Uh, Folsom.
1095419	1096621	I'm gonna move my sturdy.
1098363	1098863	That's right here.
1099864	1102005	One, two, three, four, five, six.
1102186	1104747	And then can I dash past Paul?
1105047	1105388	Oh, yeah.
1105528	1105748	Okay.
1105768	1108510	I'm gonna dash over to Tyrus.
1108590	1109330	So count it out.
1109831	1112032	So one, two, three, four, five, six.
1112052	1113253	Is that okay?
1113273	1113873	You bastard!
1115894	1116215	Yeah.
1117095	1120097	Could I... Can I move more this way?
1121678	1123259	You can go... Let's see, you're here.
1123980	1126401	One, two, three, four, five, six.
1126441	1127062	You can go there.
1129088	1131069	I've had that.
1131089	1133410	Yeah, I'll go right there instead.
1133730	1136052	Okay, stay away from the main battle.
1137752	1139533	And Vicious Mokrae is in action, right?
1139553	1141254	Yeah, okay.
1141454	1142335	Do you have any other
1144196	1145817	Cantrip that you would want to cast?
1146057	1147337	I have Message and...
1147618	1148058	Pretty cool.
1148758	1149158	That's it?
1149418	1149758	That's it.
1149999	1151699	Message and Vicious Mockery.
1151779	1153440	I'll double-check on Vicious Mockery.
1153520	1154481	I'm 90% sure.
1154621	1157162	The detail on it's still pretty good for metal fingers.
1157182	1158602	Yeah, metal fingers.
1158802	1159303	All right.
1159323	1159903	Gouge.
1161003	1165165	Come on, Gouge.
1166226	1166666	All right.
1167846	1168627	I'm going to engage.
1170210	1173851	First scimitar attack on the one that's already wounded, which is to my left, correct?
1173972	1175152	Yes.
1179294	1179594	Three.
1180614	1180954	Miss.
1181794	1182275	And dagger.
1182295	1183555	Wait, what's your plus?
1184876	1186956	So this is with my Cutlass attack bonus.
1187016	1188057	Three, so that'd be twelve.
1188557	1189097	That's a hit.
1189597	1190178	Oh shit.
1191838	1194059	These guys have no other fish in a Cutlass.
1194159	1195259	Which one?
1195320	1196240	Yeah, whoops.
1198606	1200227	One plus a six, seven.
1201208	1201568	Okay.
1202228	1203189	On the scimitar?
1203910	1204970	Yeah.
1206952	1207672	And he's still up.
1207952	1208252	Oh yeah.
1208312	1208693	Dagger.
1209013	1211795	Okay.
1211895	1212235	Nine.
1212255	1212675	That's a hit.
1212735	1214016	Plus nine is eighteen.
1214056	1214557	That's a hit.
1214577	1216678	That's a one die four plus six.
1216698	1217418	Finish him off.
1217859	1218079	Eight.
1218479	1218639	Eight.
1218859	1219200	Okay.
1219240	1222962	So you slash him with your blade and stick him in the eye with your scimitar.
1222982	1223883	He falls.
1224283	1224663	Nice.
1224683	1225103	Okay.
1226324	1227065	I got one on me.
1229638	1231039	Gouge, Tyrus.
1231839	1234620	One, two, three, four.
1234660	1239681	Remember, if you move away from a living guy, he gets a free opportunity attack.
1240221	1242802	One, two, three, four, five.
1243442	1245062	So I could make it there easy.
1245242	1246022	And do an action.
1249583	1251724	I could do an action, but I couldn't do anything.
1252144	1257446	This is one, two, three, so the water is 30 feet from where the barrels are at?
1257606	1258146	Twenty feet.
1258246	1258866	Twenty feet.
1259586	1263487	So could he grab a barrel and go to the water, even if he doesn't break the barrel open?
1264928	1266789	Yeah, I mean, that would be possible.
1266809	1269509	I think the biggest thing is there's a sahaugin right now.
1269529	1270190	Right, right, right.
1270270	1271370	But he's a wounded sahaugin.
1271610	1276952	He's a wounded sahaugin, but if I could get all the way to here and break a barrel, I would take...
1278275	1279876	I don't know if you can break it this round.
1279896	1282657	You might be able to grab it and run into the water.
1282677	1285798	Get into the water, but I don't think I could get... Then shoot the ballista.
1285818	1286239	Right here!
1286299	1288260	All right, Jude gets 60!
1288640	1289940	Through the barrel, through Ty.
1299828	1300689	I'm sorry.
1301369	1306513	So I will, in that case, since I can't get all the way there and everything like that.
1306873	1309195	Now you can attack him and then go 30.
1309475	1309736	Right.
1310376	1311177	So that's what I'm going to do.
1311197	1312017	I'm going to attack the guy.
1312658	1313959	So I might attack on him.
1315260	1315940	No, wait a second.
1315960	1316180	Wait.
1316220	1319143	Do you want to use a bonus action to smite or not?
1319563	1319763	No.
1319923	1320264	Okay.
1320404	1321044	Roll your attack.
1322225	1322485	Two.
1322545	1322725	Two.
1323526	1323966	Plus...
1324647	1325267	They're Dewey.
1325367	1325708	Yeah.
1326448	1328450	Two plus my attack.
1329365	1330306	Bonus is two.
1331206	1332327	It's five.
1333127	1334168	So seven.
1334568	1335349	That's a miss.
1336429	1340612	Do you want to move and let him get an opportunity attack on you?
1340652	1341132	Yes, I do.
1341152	1343113	I want to go ahead and go one, two, three, four, five.
1343133	1344254	Here's the opportunity attack.
1344294	1345435	Your AC is eighteen?
1345575	1346896	Eighteen, yeah.
1347716	1348577	Seventeen.
1348857	1350378	He hits you with his spear.
1354633	1360238	And does five, six, seven points of damage to you as you move away.
1361138	1362560	Does he still get to finish his move?
1362840	1365822	Oh yeah.
1366783	1368084	Paul, you gotta get in there on that ball.
1368104	1369866	So wait, I went all the way to the barrels.
1369906	1370906	I made it to the barrels, right?
1370926	1371207	Yes.
1372127	1377512	And you can bonus action grab a barrel if you want to, but you'll drop your sword and shield.
1379562	1382364	Can he use the barrel as his shield?
1382604	1383304	Oh, fully worth it.
1383524	1384445	Yeah.
1384485	1388427	Yeah, there's nothing by him.
1388567	1390528	Yeah, I'm going to drop the fog and pop up.
1390548	1392309	Do I have to drop fog and pop up?
1392329	1393410	My sword and my shield?
1393550	1393870	Oh yeah.
1394290	1396992	I mean, you're going to grab a barrel this big.
1397312	1397512	Yeah.
1397772	1398032	Right?
1398693	1399053	Okay.
1399093	1399934	Gotta do it, bro!
1400474	1402155	Take one for the team!
1402215	1402955	Yeah, I'll do it.
1403435	1407738	Okay, so you run up and grab the barrel in your hands, and you can move one more, I think.
1408951	1410752	Do you want to take a step towards the water?
1410792	1411673	Yes, definitely.
1412033	1416117	Set up!
1416937	1419579	Oh no!
1419799	1422341	It's all empty, but of course you don't know what's in it.
1422922	1423622	It could be El.
1423662	1424303	Could be wine.
1424323	1426304	Could be whiskey.
1427125	1427886	It's like, win!
1427946	1429367	Okay, their turn.
1436928	1439150	This guy attacks Gouge with advantage.
1440751	1442193	Oh, because he's crazy.
1442393	1442713	Yes.
1443053	1445776	Sixteen hits you.
1445876	1448698	A candy dodge!
1449018	1450159	Tell me when you get the damage.
1450220	1450600	Okay.
1451200	1454904	One plus two is three points of damage.
1455084	1456525	Do you want to do any candy dodge?
1456585	1457206	I'll take that.
1457386	1457766	Okay.
1458146	1458967	Here's his claw.
1458987	1460789	Three points of damage.
1461289	1462090	Here's his claw.
1463545	1464107	Twenty.
1464127	1465711	Ooh, that's an uncanny dodge.
1465771	1466272	Uncanny dodge!
1466974	1467876	Which is one.
1469903	1472524	Three, four, five.
1472604	1473864	That's the end of his attack?
1473884	1474124	Yes.
1474405	1475165	So I take three?
1476105	1477186	No, you take five.
1477406	1479046	Uncanny dodge though?
1479306	1482447	Yes, if you want to do the uncanny dodge, there are three guys right there.
1482948	1484068	Are they going to be able to get on him?
1484088	1485408	Yeah, but this is a reaction.
1485428	1487409	His uncanny dodge is a reaction.
1487449	1491751	What I'm trying to say is this is not the only attack that's going on Gouge right now.
1492091	1492871	Oh, okay.
1492891	1496112	There are three guys right there doing their thing.
1496372	1497353	Okay, so how much was that?
1497773	1498053	Five.
1500094	1504497	Make sure I'm still up.
1504637	1506338	10, 15, 20, 25, 30, 35, 40.
1506479	1506799	Okay.
1507699	1508260	You gonna take it?
1508280	1509481	Hmm?
1509681	1511122	You gonna take the wound?
1511182	1511782	Yeah, yeah.
1511902	1512663	Okay.
1512763	1514664	Alright, so he's saving his uncanny dodge.
1515025	1515945	Get in there, Paul!
1516105	1517907	What we didn't find out is that it takes...
1518692	1520774	Two days, once we get up.
1520814	1522395	One, two, three, four, five, six.
1522435	1523796	This creature comes up to you.
1523836	1524757	They're all like...
1531582	1532743	I don't feel anything yet.
1532963	1536727	I feel bad, but, you know, I'm not gonna fuck that guy up.
1536747	1537908	I got a slight headache.
1538129	1541752	My teeth are a little more wiggly than normal.
1541832	1544615	They're like, oh, wake up some diarrhea.
1544675	1545616	Here's a spirit hack.
1555945	1556565	What's your AC?
1557746	1558566	Uh, sixteen.
1558906	1559347	Sixteen.
1559607	1560167	This hits.
1561327	1563868	You take five, six, seven points of damage.
1563888	1564889	What the hell, man.
1565069	1566950	How bad are you?
1567410	1568370	Only if you have any points.
1568390	1569431	Well, I just don't have that much points.
1569451	1570131	If you're wounded.
1570811	1570931	Ah.
1571032	1571392	You what?
1572472	1572792	I don't.
1574133	1574453	Hold on.
1574613	1575173	Are you near death?
1575233	1575633	Hold on.
1575673	1576494	No, I'm not near death.
1576574	1579995	I'm just now back at like mid-18 points.
1581076	1581396	Okay.
1583140	1584461	One, two, three, four.
1584641	1585502	To here.
1585562	1588004	He attacks you twice.
1588424	1591226	Here's the attack on you, Gouge.
1592007	1593188	Spear.
1593748	1594769	Eighteen.
1594809	1595370	He hits.
1596691	1598532	One, two, three points of damage.
1601174	1601614	Claw.
1603336	1603996	Twenty.
1604016	1604797	Again.
1606718	1607039	Three.
1609185	1610106	Six, seven, eight.
1610566	1611087	Uncanny dodge!
1611107	1611907	Uncanny dodge!
1612067	1612548	Uncanny dodge!
1612668	1613469	Uncanny dodge!
1613669	1614529	Uncanny dodge!
1614870	1615470	Uncanny dodge!
1615530	1616331	Uncanny dodge!
1616431	1618172	Uncanny dodge!
1618212	1618753	Uncanny dodge!
1619053	1619974	Uncanny dodge!
1619994	1620855	Uncanny dodge!
1621475	1623997	Uncanny dodge!
1624077	1624898	Uncanny dodge!
1624978	1625739	Uncanny dodge!
1625759	1626379	Uncanny dodge!
1626599	1627380	Uncanny dodge!
1627400	1627980	Uncanny dodge!
1628000	1628521	Uncanny dodge!
1628581	1629302	Uncanny dodge!
1629362	1629982	Uncanny dodge!
1630042	1630583	Uncanny dodge!
1640473	1641774	Alright, still not fun.
1643834	1647836	Basically Gouge is getting picked apart, and actually so is Paul.
1649316	1650557	Alright, Anish.
1652678	1653318	Plus four.
1653778	1654258	Eighteen.
1654578	1655159	Eighteen.
1655279	1656039	Eighteen.
1656259	1656719	Eighteen.
1656899	1657359	Eighteen.
1657379	1658240	What did you get?
1658340	1658520	Eight?
1658680	1658860	Eight.
1659340	1659540	Eight.
1659620	1660141	Twenty-three.
1660401	1661021	Twenty-three.
1661401	1662361	Thirteen for Merrick.
1662782	1664562	Six for Tyrus.
1664602	1665423	Six for Tyrus?
1668381	1669962	He's just like, we go to Beryl.
1670582	1671862	For the critters.
1672682	1673303	We go to Beryl.
1673863	1674783	Okay, 23, Garrett.
1674803	1675343	Gouge.
1675483	1676484	Gouge.
1676504	1686007	Uh... Yeah, uh, one to the... You can just... Don't really matter.
1686267	1687288	Can't you disengage?
1688008	1689428	I ain't fucking giving up.
1690529	1690889	Boom!
1690909	1691949	I'm going to the one on the left.
1692209	1693170	It's coming out of the water.
1693370	1693710	All right.
1693750	1696711	Hoping Flute Boy can take on something here.
1699332	1700713	Okay, scimitar.
1701093	1703394	Come on, motherfucker.
1703674	1704434	18, 24.
1704554	1704874	Hit.
1705534	1708075	So that's 6 plus 6.
1709076	1711037	And I can't do sneak attack yet, right?
1711177	1711397	Nope.
1712037	1713298	Because there's nothing to hide behind.
1713658	1714138	10.
1714378	1715378	10 points of damage?
1715618	1715859	Yep.
1716299	1717119	Okay.
1717799	1718320	And dagger.
1718720	1719240	Okay.
1720861	1721501	11, 20.
1721521	1723021	That's a hit.
1730336	1736020	18 total, he does not go down, but basically you're slashing him up.
