start	end	text
537707	542732	It doesn't, but it's like, I'd say another 30 feet that way, and then there's another door like that one.
542753	544554	No, it's another door like that one to another area.
544594	545816	Is there a bar on that door as well?
545936	548018	Yes, and it is barred already.
548038	552082	You say this is the way?
552483	552703	Yep.
552983	554125	Okay, you turn around.
555647	558388	And come to another door right here.
559068	562589	And once you go through that, you are in the inner sanctum.
562649	565390	You've never been past this point.
565430	566230	Okay.
566310	567610	And that is closed.
567850	568370	It's closed.
568531	571731	Obviously, if it's barred or anything, it would be from the inside.
571751	574132	Alright, so if we can get into it.
575592	575972	Okay.
576193	577193	You got the key?
577373	577713	Keys.
579393	591997	I'll actually drop the crossbow, grab my sword, and my shield ready.
592618	595579	The door's unlocked.
595599	601981	It opens a little, making it clear that the inner sanctum has been compromised.
605062	607843	All of you hear voices, faint voices, talking.
608818	610362	Off in the distance.
610543	612248	I'm not gonna move a muscle.
613651	614734	Somebody needs to listen.
615215	616479	So I didn't get my deuce.
618785	620866	Let me put my homoculi in there.
621086	623587	Seeming lizard, get in there.
623607	624968	Dude, I'm getting ready.
625008	625688	Rope chopper.
625708	629189	Sorry, sorry I busted you out on that.
629510	635092	I go ahead and pull my toad, also, out of like, you know, my robe, and I like, put him on the floor and send him forward.
635112	636573	So you have a lizard toad.
636733	639754	But that toad has ripped you so much.
639834	640554	I can't do that.
642595	644136	And he's not a semen toad, Darren.
644877	647539	I've drank with that toad.
647579	650021	He's the hematode.
650641	655525	Okay, so, your homoculi crawls along the wall.
655545	656566	Wait, hold on.
656626	657807	Here we go.
658087	658547	This way.
658968	659268	Okay.
659288	661730	So, let me get on the side of the wall.
665505	666405	You're right here, right?
666565	667205	Yeah.
667225	674689	Okay, you guys are hanging out here, and you want this thing to crawl on the edge of the wall, and you want the toad to move along the front wall?
674729	677470	Yeah, the toad's going to just be along the line of the bottom and the crack.
677590	677911	Okay.
677991	679631	Yours is going to be actually on the wall, right?
679772	681332	Yeah, on the wall, on the side.
681512	681873	Okay.
682733	683934	Do you want to follow the voices?
685895	688916	I mean, okay, what do I see out of this hallway?
689136	690477	Well, so...
691794	692615	I'm looking for guards.
692675	697819	Basically what happens is it goes forward and then this way.
699960	705125	Then there are stairs going down here.
705965	708207	This goes off this way.
708647	709668	Which way are the voices?
709688	709988	This way.
713738	724107	You see, as the homoculi gets to here, you see a hobgoblin wearing a birthplace standing right there.
725208	726490	Cool.
727891	730854	Why don't I take my homoculi and go down this way?
731514	733376	You want to take your toad and go a different way?
735304	745909	I'm going to keep my Toe just here in the shadows, and I'm going to use him if we need him as a distraction for that card.
745989	749470	Trust me, we've done this before.
749570	752011	Alright, whatever.
752091	757174	I'm going to take my homochemite, and I'm just going to crawl around there.
758174	762256	Okay, so he crawls along the wall this way, and down.
