start	end	text
249022	251684	They're a known secret, but they are sort of a...
253799	262682	Magic policing organization that makes sure that wizards do not practice forbidden magic, such as necromancy.
263042	265123	Some forms of conjuration.
266943	267424	Demonic.
267824	269924	Demonic conjuration, exactly.
273846	277027	Probably all the things that the Scarlet Brotherhood excels at.
278507	279828	From what I understand, yes.
284222	285923	Phranck is a part of that organization.
286623	287803	My agents have told me this.
289224	293345	And he was here trying to figure out what the Toli actually had taken.
296446	307990	The agents that attacked him, unbeknownst to those agents, were up against Gouge and Karma, my agents as bodyguards.
308690	311551	They were defeated when they tried to assassinate Lord Phranck.
313662	316424	And Phranck was able to rip something from their minds.
318785	323468	King Toli has taken possession of a very powerful ancient artifact.
323968	327471	And I believe that artifact allows him to control turtle dragons.
329792	334515	Our ships disappearing in the ocean are because of his control of that artifact.
335396	338878	And that's why we've not been able to effectively fight the Kiowish fleet.
339653	348536	Are we able to at least maneuver to Redshore and then also in the Jerley Bay area without being molested by those?
348976	352498	In other words, is it just more out when shipping goes out to the open sea?
352558	357739	The Dragon Isles are very close to both Redshore and Monmurg, so anything north of here...
358920	359620	Runs the risk.
359880	363381	Runs the risk of Kane Toli and these dragons.
363862	367563	Jerley Bay seems to be unmolested, but that's because the Toli...
368812	371994	They control Jerley Bay, and that's their main thoroughfare.
372094	379239	So their access to the Amedeo jungle has not been affected in the least.
380120	385864	Do you believe that are the Toli capable of doing a direct assault on Monmurg?
386264	386984	Absolutely not.
387725	390687	Our defenses are impenetrable to their armies.
390767	395050	There's no way that even Keoland's armies, which are significantly
395938	398619	Would be able to attack this place.
398839	402060	With the assistance of the sahaugin if we don't have the material?
402140	404660	There is no assistance from the sahaugin.
405421	408922	I believe that the sahaugin just go and eat where they can.
409942	410302	Fair enough.
410562	415543	I mean, they're rabid beasts being sucked on.
415603	416904	They just add to the chaos.
417564	420325	Basically, the Toli are doing this to disrupt us.
421645	423506	But you can bet they don't wish to see the sahaugin
426667	433169	When, in this situation, then again they have the ability to produce the yellow substance themselves.
433349	442112	So research the substance and find out if it was, you know, if it's diminished capacity, if it's been thwarted by, or you know, any other...
442132	445232	Figure out what caused it not to work effectively.
445553	453815	Try to discover if, with Lord Fairwind, say that again, what was it about him?
454552	457294	Where he stored his perils, if possible.
457774	458755	And help Paul in this.
459435	462957	Because that's the assignment Jeon is going to give him mainly.
463017	471042	And also try to instruct Paul on... Or at least assess his capabilities with rudimentary measure.
471162	473363	To learning arcane matters, yes, exactly.
477906	481228	Few people know who Paul's father was.
485520	488302	I've been mildly curious, but if it's a state secret, I don't need it.
488542	489603	His father was brilliant.
491504	505813	And from what Jeon has told me, and from my interactions with the lad, he definitely possesses very capable intelligence.
506114	510797	His father's mother is incredibly intelligent and is
518241	519222	Magical herself.
520243	525326	Did he suffer a hideous defacing injury, or is he just shy?
532272	533172	If I don't need to know.
535814	538256	I'm just curious if I'll always relate to him through a mask.
540558	541058	You should.
541939	547243	And to be honest, his disfigurement has nothing to do with disease.
548778	556284	He was burned horribly and he was burned horribly as a young child as a result of one of his father's experiments.
556824	557125	Magic?
558105	558506	Magical.
559066	563830	Definitely.
563850	565011	Those things.
565411	566132	That's what you have.
566152	567033	So the artifact.
567513	569515	Try to do some research still on the artifact.
570540	574222	What the item is that they're using to control, or at least its nature.
574962	581264	The yellow substance and where Lord Fairwind stashed his containers.
582865	584966	Help Paul develop a network of spies.
588767	593749	Help Paul with his magical studies and see what he's capable of and report back to me.
596190	599932	Do not be blinded.
601766	604607	By Prince John's loyalties in this.
605347	607848	His loyalties aren't mine.
607868	609749	If you're talking about his relationship with Fairwood...
609769	611689	I'm talking about his relationship with everyone.
612189	612330	Oh.
613750	620812	These are dangerous times, and to be honest with you, I don't fully trust Prince John's judgment.
621313	622133	Suspect everyone.
623373	623873	Exactly.
624794	631356	That ship would not have been taken by the sahaugin if I had had my way with it.
632276	635539	There would have been a barrel of our own on board.
635559	649071	I think Prince John's eyes are being opened slowly, but for us to survive, they need to open much quicker than they are.
649771	651673	But do not let on to Paul about this.
652954	653415	Of course.
657879	658519	I have in mind
660500	665777	Paul commanded the contingent of 20 marines, the only ones to survive from that ship.
668312	674974	Would you be able to let me know their names and if they get repositioned back into Monmurg or reassigned back into Monmurg?
675054	688457	If they stay on the helm, only in the sense of the network that you were talking about, they would be familiar with both myself and with Paul and I think maybe have some sense of owing their survival?
688817	694179	I can give you the name of the commander and he can talk to the men if you wish to.
695139	700880	Just to have, well, I would have Paul talk to the men, but yes, if you want him to develop a network.
701300	701760	Absolutely.
702441	707922	Helping people survive the sahaugin attack is three good grounds.
710662	713203	And of course there's money for bribes and such.
713683	717304	In fact, that's probably the only thing we have bundles up right now.
717804	723905	Well, that's what I was going to say also, is that those men, if they have families especially, would probably appreciate being able to
727836	730877	Unfortunately, food is something we don't have an abundance of right now.
731918	738921	Anyway, I'm being informed that Gouge is going to come in and speak with me soon.
752836	755758	I'm sure you have things for him and his crew to do.
756338	756938	Absolutely.
758499	761581	My tenant will take you back up the way you came.
762441	773467	Please use my residence to travel and collect your stuff in the foreign district, if you like.
776640	777823	Will there be keys to that?
777983	779327	When will the tower be made available?
779748	780169	Tomorrow.
780790	786884	Come back to my residence tomorrow and I'll make sure you have it.
786944	787726	Thank you for your wine.
792999	794382	Okay, so you walk out.
