start	end	text
354886	359688	He didn't believe that Fairwind would be capable of any betrayals such as this.
359768	362409	Maybe Paul Rivero can convince him otherwise.
363270	363590	However,
365180	372785	If I were you, I would ignore Fairwind's involvement at this point and especially not speak to his men of it.
373985	376527	Is there anything I need to worry about going forward?
376567	378308	Because he knows my face.
378328	379789	I'm not sure if he knows my name.
382293	386618	With being linked back to you, or do I need to protect myself and save him for a while?
386718	388380	Actually, this is a DM to character.
388501	389682	You know Fairwind.
390463	392425	You've actually met him in the home before.
392445	393226	Oh, okay.
393426	396911	You've not been under his command, but basically he knows who you are.
397051	398192	He actually respects you.
398413	398653	Okay.
398913	399193	Okay?
399954	400215	Okay.
402773	404734	I don't think I would worry at this time.
404754	413019	I don't see him making a move on me or us right now would be in his best interest if he's trying to plead innocence in this case.
414179	422925	I think he knows that you will go back and report to me and to Prince Jeon when you have seen, as is your duty, but...
425636	431979	The way I see it is that what he is doing is trying to find some kind of political leverage here.
432860	434280	Something you shouldn't worry about.
434621	437762	I don't think that you're going to be reflected on.
437882	438823	You've done your worst.
438983	442464	You reported to me what happened there and his involvement.
443065	444305	This is between princes.
444525	448527	Whatever Paul Rivera wants to accuse him of, he can do that.
449368	451129	As long as you speak nothing of it.
451809	456712	At least not to other soldiers or to Fairwind's men, you should be fine.
456892	457413	Absolutely.
458153	462896	With the powder, you know, I didn't tell any of the Corsairs that picked us up what the powder is.
463697	466339	I don't remember if I sent them with any, just a sprinkle.
466399	467579	I don't remember if I did that or not.
467980	472783	But, you know, why is this, did you know about this powder?
472983	476085	It's a state secret and this needs to remain secret.
476405	477125	Okay.
477726	479047	And to be honest with you,
480200	481221	I will let you know this.
481601	496673	The fact that we only have 20 barrels left is... Well, if our enemies knew this, they would know how vulnerable we were.
497653	498914	Is this something my father knew of?
501176	502477	He was an admiral, so yes.
505319	505840	Interesting.
508835	520078	I know if it's not my place to ask, but if this was the only thing keeping the sahaugin at bay for this long, wouldn't Monmurg have any storage here to protect us if stuff really decided to go down?
520098	528801	Because the amount of sahaugin that we saw was extremely overwhelming.
528821	531982	I mean, once we sprinkled it in, it was dozens coming up out of the water.
532042	535383	We did have storage here, and in fact quite a bit.
536143	536503	However,
539233	540973	It's not being replenished anymore.
542794	544594	We're not getting new shipments.
545094	547135	And we've pretty much run through our shores here.
549535	550015	Understood.
550976	561538	In fact, we were shipping barrels from Helm Island to here when this occurred.
564911	566132	What could the Tolis have to do?
566152	568673	What are the Tolis going to benefit from this powder?
568693	572834	Is this valuable stuff they can resell or do they need to fend their own land?
573355	575516	I don't think they benefit from having it.
575716	577736	They benefit from us not.
579977	589101	There are political considerations going on and negotiations occurring right now between the Duke of Berkhoff, the Toli, and the Prince of Monmurg.
590462	591782	And I believe this is
594536	600281	A bargaining chip that Berghof and the Toli are going to use.
602443	604305	This is nothing of your concern.
604345	610711	Hopefully these political maneuverings can be taken care of shortly and we will not have to worry about this.
612713	619880	I want to stress that I would like it if you would not tell anyone of the powder.
620594	625036	Not tell anyone of the involvement of the Toli in this situation.
625637	630879	I'm glad you verified that it was the Toli that took it and what occurred.
631399	634841	But also do not talk about Fairwind's involvement either.
635121	636222	Understood.
640244	645927	This is internal principality politics.
647506	655412	And I think that the Toli and Fairwind are doing this at this time because of the situation with Gradsul.
655972	663577	They see weakness here and they're going to get as much out of it and as much out of Prince Jeon as they possibly can during our time of need.
664157	664638	Understood.
666259	674624	Regarding Helm Island and the Keep, there's still many hobgoblins there and we sprinkled enough to last either a day or two of the powder in the water.
676519	682745	But our troops, I feel like, are just sitting ducks right now if we don't send support, which it looks like you did with a couple of Corsairs.
683065	691453	Yes, with your report and with the barrels that you've given us, I think that we'll be able to take Helm's Island back in the next day or two.
691533	700963	And in fact, I think it can be a negotiated settlement with the hobgoblins because in all honesty, honestly, honesty.
703365	704366	We know of those troops.
705086	706688	They're Berghoffian troops.
710831	718837	The Duke of Berghof will employ hobgoblin mercenaries often, for purposes.
718897	720639	He mainly keeps them in the mountains.
720739	724462	It's not something that's common knowledge, but he does have
725420	725760	Units.
726340	729041	In fact, small armies of these men.
729922	732342	Why they were imported here, I have no idea.
732743	737724	I have a feeling it's because they would have no compunction about killing other principality men.
738504	741966	Something that... And maybe to hide his involvement a little bit?
742046	743906	Oh, it's just creatures, hobgoblins?
744006	751449	It's a fairly bad ruse if he was going to do that, but obviously it's better than him using...
753205	763135	I don't think Oeridians would do this, and I think that the other troops available to him that would hide his involvement would be Toli rats, which would be completely ineffective.
763455	766098	They're basically slavers and scum.
767139	776668	The hobgoblins are good troops, and I have a feeling he needed professional units to be able to pull this off.
779398	779878	Understood.
780799	786104	I will not speak a word of the Powder or Fairwind regarding any of this.
786524	789566	Do I still need to keep my eye on Paul Rivero now that he's here?
789847	790647	No.
790667	791788	Can his word be trusted?
793209	794350	That remains to be seen.
794430	802557	I won't say one way or the other the trustworthiness of Paul Rivero.
802657	806520	Obviously, he's a nephew to Prince John, so he does have privilege.
807201	807801	That is his.
810869	818070	From what I understand, he acted somewhat reasonably.
818971	820471	He was not a liability, was he?
822531	822711	No.
823752	829753	He acted on instinct, and I assume he's young.
830033	830293	He is.
831294	836255	A little hot-headed and stressful to keep my eye on, but
837378	840120	I wouldn't say a liability out of the way.
840280	841961	He made his best judgment, I feel like.
843382	844863	Maybe a little bit emotion driven.
847284	848405	I think with enough guidance.
848805	851026	He is a prince, so what do you expect?
851387	852507	He's not a military man.
852527	852928	Of course.
854629	856870	But yeah.
857030	862854	I will have a discussion with Paul Ribeiro in the presence of the Lord Jeon, and I'll get to the bottom of this.
864274	864615	Gouge?
865795	870117	Was a good partner, worked well, followed orders well enough.
870317	872378	Have you met with him yet regarding any of this?
872958	873959	That was his glass.
874619	880341	I figured I could smell a little red out of him.
880802	884203	Yeah, he followed order what was best for what he was getting paid for.
887328	889609	Yes, he's very helpful on the journey.
890430	903797	Tyrus, very well, but when it comes down to trustworthiness, can you trust Gouch to not say anything of this powder, being a mercenary or talking about Lord Jamis to anyone?
904357	907518	There's more people that know about this than just I.
908819	913141	You know me, I'll keep my mouth shut regarding this, whatever's best for Monmurg in your best interest.
914992	917554	Regarding Gouge or the Bard, Folsom.
918394	922377	I don't know if they're the best to... Gouge will remain quiet.
923358	924239	Don't worry of him.
925039	929743	I expect you to deal with Tyrus and Folsom on this issue.
930443	935347	And to let them know exactly how important it is to remain quiet on these...
937848	938369	I can do so.
938389	939770	...occurrences.
940690	943853	I did see Folsom and... Because Folsom had...
945724	948426	Lord Jamis under his... Lord Fairwind.
948486	949146	Lord Fairwind.
950426	960250	Under his... Well, he was the one traveling with him, transporting him, prisoner per se.
961231	971395	Did witness some side conversation, not sure what was said, but shortly after that side conversation, it seems that's when Jamis, or Fairwind, broke free.
972812	974575	I'm not sure what was going down.
974635	985650	Folsom was a great hand to me crafting this ship, so I don't think he was at any fault, but I don't know what Fairwind could have said to maybe loosen or get free a little bit.
985710	987052	I'll let you ascertain what
990805	993827	Tyrus and Folsom know.
994528	1001072	Discuss with Folsom what transpired between him and Fairwind and report to me later.
1001312	1002493	I'll trust you on this.
1004894	1007376	As for Tyrus, do the same.
1007436	1011479	It sounds like he was never in the presence with Fairwind alone, though.
1012700	1012860	No.
1013460	1013640	Okay.
1013660	1014521	I don't believe anyone was.
1014541	1015361	And you trust him?
1016142	1016462	Tyrus?
1016642	1016862	Yes.
1017022	1017283	Oh, yes.
1018292	1018552	Good.
1018892	1030395	Then just caution them on being quiet, remaining quiet, and see if you can talk to Pulsum and figure out what was said between him and Fairwind in conference, if anything.
1031515	1032035	I can do that.
1034356	1037276	And I think that brings me to one last question I had.
1037836	1044158	Gouch told me that Jude killed one of the Toli prisoners, or at least threw him in the water.
1046695	1046955	Yes.
1047295	1048096	And that is true?
1048376	1048916	That is true.
1049116	1050757	What is your evaluation of Jude?
1050777	1052478	Evaluation?
1052859	1056180	Great ally and great asset to the mission at hand.
1056921	1058022	If it wasn't for him, we wouldn't.
1058042	1059182	It probably wouldn't have got out alive.
1059222	1066947	He got us through things quicker than I could have gone through things alone with levitation spells of the sort and very intelligent.
1067767	1072550	Hot-headed, but I think, you know,
1074367	1078030	Working with him, it seems like he just acted on his best judgment.
1078391	1079331	They totally were strong.
1079912	1081433	We combated with them.
1081573	1084316	It took three or four of us to get one of them down.
1086438	1093924	If Steph was about to hit the fan and looked like we were in a very vulnerable spot, he needed to do what he needed to do to feel safest, and I completely understand that.
1094745	1099529	Maybe not the route I would have gone, necessarily, but I do understand where he's coming from.
1102082	1106711	So, I'm going to warn you about those two, Gouge and Jude.
1108374	1110337	They're both very dangerous.
1112317	1117580	And gouge is a man you can trust as long as you don't get on his bad side.
1118381	1124584	He will stab you in the back if you're an enemy, but if you're an ally, he'll tell you that he's going to stab you before he does it.
1125265	1125705	Understood.
1125725	1127286	And I made sure to keep my distance.
1127306	1130988	So do not anger him, especially not when he's drunk.
1132409	1132889	Understood.
1133089	1138572	As for Jude, he's completely amoral.
1139353	1141434	He's incredibly effective, like you said.
1142607	1145348	But don't believe that he has any loyalty to you.
1146008	1150370	He has one loyalty, and that's to himself and his advancement.
1151010	1155212	I control him through advancement and through favors.
1155532	1156012	Absolutely.
1156532	1162675	But if he thinks he will get an advantage at your disadvantage, he will take it.
1164035	1167777	Well, I hope you understand that I would never go above trusting anyone that
1168873	1171253	Wasn't of your consent first.
1171914	1175594	I understand, but what I'm trying to tell you is that I don't fully trust Jude.
1175774	1176274	Absolutely.
1176434	1178335	I will keep my guard up as best I can.
1178475	1180155	I trust gouge to be gouge.
1181995	1186856	Jude's motivations, I cannot fully understand.
1187616	1195157	Would you like me, if I do have any further run-ins with him, to report back any type of...
1197118	1197998	If you see anything,
1199268	1203691	Of import that you would think is treasonous or actually meetings.
1204712	1206553	I would like reports on that, absolutely.
1207253	1208895	I don't want you to risk yourself, though.
1209535	1223324	If you don't trust him as you say, and you want to gouge and I to protect Paul Rivero as best as we could, why was he so close with Paul Rivero, if you don't mind me asking?
1225726	1228668	Prince Jeon requested him.
1229806	1234428	And I've given Prince Jeon exactly the kind of warnings that I've given you.
1234508	1234949	Understood.
1235089	1248395	However, Prince Jeon actually is very interested in magic and Jude is one of the more powerful wizards that are in the Principalities.
1251357	1255079	I think he's hoping that Jude will tutor
1257265	1259148	Paul Rivero and the magics.
1259468	1263553	And I've warned against this for several reasons.
1265496	1269401	But Jeon thinks that that is Rivero's best path.
1270222	1274027	And I think this homunculi that you talked about proves that that might be true.
1275165	1275625	Understood.
1276585	1278626	However, tell no one of this.
1279006	1280166	This is between you and me.
1280466	1283647	I want you to know this in case you get into danger with any of these folks.
1283807	1284327	Absolutely.
1284507	1292429	It's better to understand the relationships and what they mean than they know yours.
1292709	1294249	This gives you an advantage here.
1294789	1295329	Absolutely.
1295349	1298050	Yeah.
1305440	1307401	Going forward, what does our next move look like?
1308862	1310502	Hell Island, what do you need from me?
1310722	1313724	You're not going to be part of the group that goes back and takes the helm.
1313884	1314904	Are you guys being nerds?
1315464	1315725	Yes.
1317045	1318626	I don't even know what that word means anymore.
1319166	1326149	You're talking nerdy to me.
1326349	1327210	There you go, derailed.
1327270	1331312	Barcelona cluster has 1,024 no's.
1335128	1336068	Govie devices.
1336128	1336948	Is that nerdy enough?
1338489	1339629	That's pretty cool.
1339689	1341530	I need a plug in it.
1341990	1342890	There's the couch.
1343050	1344250	I think there's some downstairs, too.
1344270	1345451	It just was downstairs.
1348371	1350272	My couch pulls off, but I do not...
1351112	1354253	But, uh... Yeah, so I won't be going to the helm.
1354793	1355213	Understood.
1356613	1359414	Your cousin Owen is back from Redshore.
1361914	1364095	He smuggled some goods back into the city.
1366337	1367418	Why don't you go talk to him?
1367678	1369419	He should be down in the Harbor District.
1370440	1371701	Understood.
1371761	1382268	He's made a profit from it, but I think he's taking some cider and other goods to the barracks.
1382668	1386111	If you want to go down and talk to him about Red Shore, that's what I'd like to know next.
1387712	1390714	I think Red Shore is where the traders from
1392895	1397139	The recipes you see are being funneled by the Duke of Gradsul.
1397680	1398100	Understood.
1398120	1401444	I do ask a favor.
1401504	1414417	If there's any chance, could I get a small amount of this powder we've seen to use on, if I'm out and about, from what I've seen of the sahaugin, enough to get me out of a pinch is all I ask.
1415394	1416255	I'll consider that.
1416415	1421778	I mean, we can't spare much, but I could look into getting some for you.
1421838	1423760	I don't want to interrupt your nerdiness.
1423780	1424180	You're good.
1425201	1429443	Hey, do you want to see your tear of a gel?
1430224	1435387	Mm-hmm.
1435488	1436928	Got it.
1437449	1442592	A priest and a rabbi are walking down the street, and they come across a little boy.
1442612	1443333	The priest says,
1444132	1446373	Hey, let's fuck them!
1446413	1451394	The rabbi asked, out of what?
1451414	1454275	That's the name, Joe.
1454515	1458616	I thought I'd take it.
1458636	1462157	So my cousin... Owen Black.
1462418	1462938	Owen Black.
1465799	1468259	He used to be in the Montmurian Navy.
1471270	1474412	And he's a pretty good guy, but he always was drawn to profit.
1475052	1480815	And so for the last couple of years, he's kind of been a smuggler, smuggling goods into Keoland.
1481755	1485857	He knows the sea pretty well between, he's not as good as you, but he's a good navigator.
1485897	1493341	He knows the sea pretty well between Monmurg and Saltmarsh and Redshort, which are those little islands.
1493921	1495922	I think if you look at the map, we have a map right here.
1498229	1500210	There's Monmurg, right?
1501091	1503152	And then there is Redshore.
1504273	1505794	And then Saltmarsh is over here.
1506415	1509317	So what he does is he takes runs up into Monmurg.
1509517	1510798	I mean up in Saltmarsh.
1511118	1516402	Because before the blockade happened,
1518007	1523234	The Duke of Grassell does not let trade happen between Monmurg and his places.
1523254	1529442	And so if you smuggle goods from Monmurg into Salinmoor, you can make a good bit of money.
1529463	1532086	Because people don't have to pay his taxes.
1532346	1534489	Good in the sort of smuggling.
1535350	1540432	Utilities and things that the city are actually going to need versus illegal smuggling.
1540492	1541253	Well, it is illegal.
1541373	1545835	Normally what Owen would do is he would smuggle like foreign goods into Saltmarsh.
1546375	1547176	Into Salonmar.
1547456	1547696	More.
1547896	1550197	Saltmarsh and Redshore from Monmurg.
1550717	1554579	But now what he's doing is he's smuggling shit out of Redshore back into Monmurg.
1555059	1561682	Like food, cider, stuff like that because the blockade's on and you guys don't have any supplies.
1562723	1562863	And
1564026	1570350	Do you think his loyalties with Lai, I mean, I would probably know this, but more with Monmurg, or is he just out to make a profit?
1571630	1574412	I mean, he's not gonna betray the city.
1575173	1577414	I mean, he's a smuggler.
1577534	1581476	I mean, he's not doing anything that...
1584252	1588033	Lord Jamis thinks is illegal, right?
1588473	1592094	Lord Jamis would be like, we should be able to trade Saltmarsh.
1592274	1594655	The fact that the Duke of Gradsul is screwing us over on this.
1594895	1595235	Okay.
1595255	1595795	Screw him.
1595855	1596335	Understood.
1596595	1596835	Right.
1597256	1603137	Now, Bowling Black is a little bit more flexible in his morality than you are.
1603157	1603377	Yeah.
1603817	1610819	He was in the, you know, he was in the Marines and is loyal to that, but it's not like he is
1619048	1622789	He's not as cut dry as anything else.
1622849	1625190	I mean, he'd work for any prints.
1625490	1628290	It's not like he has any... A lot of gray areas.
1628330	1629491	He'd never be a slaver.
1630231	1631311	He wouldn't do that.
1631331	1632331	That's not his thing.
1632351	1635112	Kind of like a Han Solo type thing.
1635212	1636632	Except not as good.
1637553	1639153	He's not gonna join a bunch of rebels.
1639173	1641414	Okay, understood.
1641854	1642354	Sounds good.
1645125	1645746	Okay, yeah.
1645946	1648907	Then I'll go meet with my cousin, report back what I can.
1650028	1660214	And also, like you said, I'm going to talk to Folsom, talk to Tyrus and make sure their mouth stays shut and hopefully this gets resolved as fast as possible.
1660895	1665557	But I'll worry about the sahaugin and things of the sort you keep.
1665657	1667919	You work with the political things as you do.
1668259	1669360	Yeah.
1669740	1671041	Like I said, talk to Owen Black.
1671101	1672882	I want to know information about Red Shore.
1674032	1679335	I don't want to be seen with Owen Black, but I want you to get information on what Red Twirl looks like, how many ships are there.
1682256	1685838	And after that, we'll decide what's next.
1687298	1687779	Understood.
1687799	1697263	Okay.
