start	end	text
1481408	1501752	Irongate itself, there are traders from the sea barons in the south that go to Irongate to trade as well, but also, I will let you know that there are many in the Great Kingdom, southern province even, that have black markets in Irongate.
1503532	1506594	You'll find that Irongate is much like Monmurg.
1508596	1510858	It's a city of civilization.
1511858	1516982	There are three cities in the Flanness that rival each other in trade.
1518143	1523828	They're Monmurg, Irongate, and of course, Greyhawk itself.
1525909	1530233	These cities are old, and the families have
1532366	1535088	Wide reach throughout the Flanness.
1537950	1541192	Money finds its way here, as do exotic things.
1543693	1551278	And in no small amount is there an arcane connection.
1558663	1559964	I'm not saying that the
1562405	1565807	Centures of knowledge are in these three cities.
1567068	1575874	But from what I understand, all three of them are very close to places where Suel families settled.
1575894	1583398	I thought Suel mostly in the south.
1584619	1589162	Did they penetrate as far north as Irongate?
1591187	1595771	I've heard that some lost tribes have gone up into the northern province.
1597932	1599313	But there are other whispers.
1599834	1600854	There are other whispers.
1601835	1603456	And actually I've heard this from you.
1606179	1612824	Were not the monks that you found in the southern lands, Suel?
1614525	1619569	Yeah, that's... You whispered to me of the Scarlet Brotherhood.
1625528	1631111	Well, all I can say to you is the greatest of Suel families that still exist
1652528	1653429	Are in Keoland.
1654169	1656231	The Rola and the Nahili.
1657292	1668962	Both souls that have survived the cataclysms, the twin cataclysms, reside there.
1672925	1674446	And that was the Rolas and the Nahili?
1675587	1677309	The Rola and the Nahili.
1679090	1679751	Two families.
1687468	1688269	You know much, Horace.
1688650	1689430	Have you had some wine?
1691833	1692654	I could use some.
1696557	1703224	Well, I mean, I brought a case with me, so... Seamus won't miss a few bottles.
1703685	1704505	Well, let us drink.
1705927	1708249	Let us drink.
1708970	1709951	What do you hope to do?
1712181	1716483	I've not asked about our journey, but what is your mission?
1717083	1719424	This is quite a journey all the way to Monmurg.
1722085	1727188	As much as I loathe being sent on any journey by Philo, I still do it for Paradil.
1728508	1729429	And for Idee.
1730849	1735551	And because Karmirg has really pissed me off in his desertion of the Battles.
1736552	1740613	In his leave-taking with Gouge on their Reavers journey.
1742826	1746569	I'm going to try to find Karmirg.
1746589	1750272	I had kind of suspected that he had a mark, a letter of mark.
1755356	1756357	He needs to come back.
1756677	1758399	His Hillmen are scattered.
1759259	1760720	They're lost.
1760740	1767286	He awoken something in the Iron Hills that's now some
1768317	1775479	Problem with the giants that's now causing them to take their vengeance out on his people for as much as he cares.
1777459	1780880	And now they're coming in as refugees and leaderless.
1782241	1783821	We have to have karma.
1784621	1797705	That and for all of his bluster and fun-loving, carefree attitude, he appears to be a better strategio than
1800342	1807007	So, I will travel to Monmurg.
1807608	1808748	I will treat with Jamis.
1809329	1823719	I will ask for the Karma, or at least knowledge if they have a way of keeping in touch with any of their reapers that they send out.
1825721	1827562	And I will
1830258	1857390	I will see if I can interest at least one of the Sea Princes in taking some small part either financially or otherwise with the future of the D. Well in truth I hope you go as an ambassador with promises of money and of trade because that is what they know in Monmurg.
1858552	1866715	Okay, so to the DM, I had asked that if I had any letters of introduction at minimum or if I have any authority to entreat.
1867876	1874698	Well, so basically you were sent to find, uh, uh, Karmirg.
1875159	1883602	You have an in with Jamis, so maybe discussing politics would be good there.
1885490	1889072	Jamis does know who Philo is, right?
1891674	1895636	Doesn't like him.
1895796	1896817	Right, exactly.
1897777	1907903	But what you're hoping is that you can kind of, you know, use Gouge and Carmack as a way to sort of negotiate things.
1909768	1920025	Yes, but also, I mean, like, so, I mean, I can ask for a favor just in, so what my thoughts are is I can ask for a favor from Jamis.
1920822	1927247	For, if nothing else, then to either blackmail or force Karmirg back into the Battles of Idee.
1928408	1931411	And I have some ideas on how to try to create some leverage.
1931631	1938256	And the fact that if they indeed issued letters of marque, that gives me a little bit more leverage.
1938857	1941879	I mean, potential leverage to try to negotiate.
1942320	1946523	So, if nothing else, if I come back with Karmirg, I don't come back empty-handed.
1946903	1949646	What I'm trying to figure out is that can I make promises
1956247	1960089	So, Onloff is desperate.
1961189	1962770	Okay?
1962790	1971134	So, basically, what Onloff said to you before you left is, bring him back, please, whatever it takes.
1971815	1978258	Now, you know, Lord Jamis is probably...
1979987	1984049	He will sell an orc for coins.
1984429	1996834	Well, in fact, I'm saying, like, hey, you can have a state of interest in the future of the D if you just, you know, shackle Karmirg.
1997414	2004197	So the truth is the way Jamis feels about things, you know this, is that if he doesn't need Karmirg around...
2005415	2008636	He would sell him for copper coins, basically.
2009457	2014379	If there's a war on, and he needs them, that's a different matter.
2014619	2016419	Maybe it's best where he goes.
2017980	2018280	Right?
2019000	2025503	But, you know, if there's a trade deal to be had, Jamis will deal.
2026584	2030005	You know, especially if Karmirg is better used someplace else.
2030848	2032889	Yes, and so that's what I'm thinking.
2034070	2042634	So knowing that Arnloff is desperate, I'm not empowered with any kind of diplomatic in any official capacity.
2042694	2043414	No, you are.
2043774	2044534	Absolutely you are.
2044554	2045055	Oh, I am?
2045455	2047316	Okay, so that's what I was wondering.
2047476	2049237	I mean, he's desperate.
2049297	2050637	He'll take whatever he can.
2050857	2056020	And in fact, if you go back with some kind of offer from Jamis,
2057472	2084423	uh... you know that's better than anything and in fact you know the problem is of course what can he offer you know goodwill at this point yeah exactly to jamis great trade negotiations all this stuff great negotiations he can even allow maybe because of the coast we don't know that jamis has much of an interest in uh...
2085857	2089640	So by the way, and you know this, you're smart enough to know this, offering
2111730	2119475	A portage in a D that is defended for Monmurg as a trade port would rival Scant.
2120776	2127600	Now, you might not want to say that to Horace, but literally it's right there.
2128080	2135965	And so if you basically said, we'll put a trade port there where you can extend your stuff,
2136980	2141264	Now that would fuck with Unwall because of course Monmurg would want to use that as a place to trade.
2156067	2157709	Right, so with Jack with Onwal.
2157729	2167100	But at the same time, have we heard anything from Onwal or Irongate regarding the pleas of the situation over the last year with the D?
2167240	2169202	Well, this is the horrible thing.
2170583	2174328	There's not been that much enthusiasm from those places.
2177532	2189415	Right, and we incurred, somehow we incurred, like, the wrath of the Herzog is now bent on the destruction of Idee, all the more so because of Idee's dire straits because of the tidal wave.
2189755	2196657	Well, Idee is actually the most vulnerable, and in the history of it, Idee had the most people that were willing to
2198307	2203412	You know, Onwal, you know, the thing is Onwal is isolated and protected by Irongate.
2204153	2207797	Irongate is a great city that has huge fortifications.
2208758	2211921	Sundee is underneath where Idee is.
2212662	2218128	They support Idee and they give troops to Idee, but Idee is the country that bared the brunt.
2219832	2221892	And they're decimated, right?
2222212	2222492	Right.
2222593	2227553	Now, so, what I'm wondering is, I mean, like, we're desperate for everything.
2227613	2238455	What I was wondering is, is that I know that, at least in my readings, and probably because I've been to Monmurg, the Sea Princes have, like, a huge reputation for defensive fortifications.
2238695	2240316	So we have less than one minute.
2241516	2241996	Okay.
2242016	2245257	I'm gonna schedule another meeting, and we'll go again.
2245277	2247277	And I'll send you the email, alright?
2248182	2249605	Yeah, just take a break.
2249966	2251690	It will take five minutes, let me do that.
2252051	2253314	Okay, alright, sounds good.
2282105	2282546	We'll be right back.
