start	end	text
128175	133378	I had to kill a fucking couple of them, and they did some really unpleasant shit to me in return.
135719	136540	Not one of them.
136560	137980	So sorry if it's a little triggery.
138000	140662	You just wanted a darker version.
141422	142243	I did.
142563	150147	Yeah, so that guy, I'm not saying, you came with Jamis and Prince Jeon.
151288	154970	I'm just saying, wherever you got that mask, I think we need to backtrack.
155810	157451	That fucker needs to visit your dungeon.
162031	162591	I'm serious.
165172	170454	I- I got all sorts of people that I think- Look, I'm sure you have some serious connections with some people.
170915	179178	For me, this has little of interest to it, and I do not see where finding where this mask came from- You don't see it connected to anything?
180138	180658	Okay.
180919	182499	Are the Scarlet Brothers the Tali?
183960	184620	Are they the what?
184900	185420	The Toli.
185460	185921	The Toli.
185941	186801	The Toli Rats.
188229	188449	No.
188629	189090	Then what?
189310	189530	No.
189690	192152	This is a pointless objective that we have not been given.
192232	194934	They're beyond the Toli Rats in priority hire.
196536	199498	They would be who the Toli Rats could be working for.
199678	200098	I don't know.
200278	200459	What?
201119	201699	Where do we get?
201740	202580	Where do you get that off?
202640	204161	I just told you that I fought one.
204201	205262	I just told you that I fought one.
205282	206103	You're going to challenge me now?
206123	207964	Just because you fight one doesn't mean- You don't know anything about me.
208144	209746	You've probably grown up at Monmurg.
209966	210826	You've probably never left.
210847	211507	Yeah, I have.
211527	212788	You don't want to know why, Dad?
213428	214109	Or Jude?
216427	219671	You wanna know why, Jude?
220112	222334	Because I'm doing the missions that I've been given.
223936	225638	Okay, I've had a lifetime of missions.
226664	226904	Sure.
227504	229025	That have taken me outside of Monmurg.
229525	238227	If you would like to ask Jeon about this and if it should be supported in his aid or even time, then let's go do it.
238447	247170	What is your problem with taking my lead in the fact that we need to abduct, possibly torture, certainly threaten- We are going off of no evidence.
247190	252111	We are going off of no evidence of this that is related to our- You care about evidence?
252131	253792	Yes, I care about evidence.
256025	258227	I see this as a complete waste of time.
258247	259888	This is spy versus spy.
259968	261029	You care about evidence.
261229	264012	I mean, like, we need to know that we got the right guy.
264052	265393	That's why I said we'll torture him.
265533	269156	Well, maybe, like, before we torture him, we'll try to do some other stuff first.
271718	273500	Are you seriously... You've got a problem.
273520	276202	What does this have to do with finding the top?
277083	277984	I'm telling you...
279586	283110	That mask means something significant.
283150	284872	Even if you didn't know what it was.
284932	287975	It could be related to the demonic demons from hell.
288195	288435	Okay.
288615	290938	It is not our mission or our problem.
291398	291738	No, it is.
291758	292900	We have not been assigned that.
293100	293440	It is.
293500	293820	Okay.
293921	294321	You know what?
294741	295782	Let's take this to Jamis.
296723	298125	He's apparently your godfather.
299846	300147	Fine.
300167	301048	We'll take it to Jamis.
301388	301608	Okay.
301628	302649	We'll see what he says then.
303010	303290	Okay.
308397	310238	See what Janus is done with his council meeting?
310559	312200	I mean, it's been a couple hours, right?
312260	312520	Oh yeah.
313040	316423	So whoever it was that gave us wine and cheese or if there's a little old lady that's like...
316443	316643	Okay.
316703	318284	No, I can take two.
318384	318684	I know.
319004	320065	So... Oh, you can.
320185	320946	They walk away.
321586	321907	Okay.
322127	322387	Right?
324068	329552	And you guys sit there glowering at each other about this for a little bit.
331780	344803	Five minutes later, however, the door opens and Lord Jamis comes into the room and basically says, oh, I see you've already gone through the refreshments, Jude.
345763	348244	Please bring more wine and more cheese for Jude.
350665	351345	That's good wine.
352185	352765	Yes, I know.
353185	354466	Is your character overweight?
354766	355466	I'm being serious.
355626	357066	No, he's an elf.
357086	358026	He's not.
358107	359607	He says, I know that Paul
361647	364708	Rarely pertains about Paul.
364728	365408	Well, that's fine.
366148	367368	Okay.
369428	373569	In short, we have a lead that Paul doesn't think is significant.
374029	374409	I do.
376130	381871	The lead is that Paul got that mask that he's... You're still wearing a mask.
381891	382191	Yeah.
382251	382991	You never take it off.
383211	383891	Does he even eat?
384391	384811	What do you do?
384851	386371	Shove it through like a little opening?
386391	387472	Shut the fuck up.
387672	388032	Okay.
388592	389012	Anyways...
390848	397675	That mass belongs to the Scarlet Brotherhood, which is a Suli organization down on the southern islands beyond the Toli.
398096	406125	I know that we're kind of investigating the Toli, but we've talked about potential higher than the Toli.
406145	408908	The Tolis are greedy idiots.
412255	416237	I want to abduct the person in the square that sold him that.
416397	421900	When we were talking to, we discovered that one of the people was part of the...
422000	425582	The Scarlet Brotherhood is going to be investigated by somebody else, not you.
427643	428383	You didn't tell me that.
428563	431085	However, Paul, he is correct.
431525	434727	That mask is not something you should be wearing in public, or at all.
436267	441170	Keep it, by all means, in case we have to use it in the future, but I don't think you should be walking around with that thing on.
443529	446753	You give me a nice lookin' mask and you take it away from me like that.
447113	447874	What, did he give it to you?
448194	449916	No, I'm asking as a deal, a deal.
450762	451682	How would you do something like that?
451702	453463	Look, I don't care how badass it is, dude.
453483	455423	You can, like, make something more.
455943	457824	I can't make something more.
457864	458424	Get it made!
458464	458944	Get it made!
458964	459604	You know what I mean?
459904	461044	You know what I mean?
461685	463885	I see you've become acquainted with yourselves.
463945	470847	However, please bring me up to speed on what the two of you have ascertained.
471127	475408	So investigating the person that made the attempt on his life.
477618	478658	Begged ignorance.
479178	481399	He has the markings of, I describe the markings.
482079	485820	And I say, I recognize that as being part of the thieves' guild.
487380	493482	He said that somebody named Janus, probably a surname, of course, had been in charge for about eight months.
495062	499863	I asked him to investigate Janus for any potential connection.
499923	507185	He said that it was common knowledge on the street of Toli assassins, but that they had left five days ago.
509357	510377	Wait.
511398	513178	They've left the city?
513658	514998	Yeah.
515138	520420	Which seems a little weird that all of them... Well, it seems a little foreboding.
520800	521320	And he also...
521340	523600	He said that this happened five to seven days ago.
523700	530462	I asked him if there were any agents that had been left and he said that there was some suggestion that it was a female elf.
530822	533382	I assume Khaleesi was still in here.
533422	534123	Leave her alone.
534183	535583	Do not investigate her at all.
537293	539735	I don't wish you to go down that path.
540015	545638	So don't accost or abduct the guy in the square that sold him the mask, the Scarlet Brotherhood.
545978	546458	I told you.
546658	547699	That's good information.
547719	550741	I will take that on myself.
551461	554683	And don't try to track down or bring in...
554723	556044	But I assume this...
557857	560340	You're trying to turn this thief person?
560860	568689	Yes, and also if we can, find out at least if the thieves guild or at least Janus is taking money from the Toli.
573814	574535	No, that's good.
575436	580041	We might need more finances in the future, but I try to keep it minimal, five gold initially.
587050	591313	How soon do you have to attend to this turncoat?
592534	593875	Did you say three days or five days?
594295	594555	Three.
594895	595115	Three.
595916	596376	Three days.
596556	599819	I gave him Ferd's bar as a location for an exchange.
602440	602941	Interesting.
603321	605663	He seemed a little bit nervous about using Ferd's bar.
605883	606923	He said that he would be killed.
609265	612427	You know Ferd's reputation and you know the reputation of that bar.
612587	613328	You helped make it.
615441	617662	I mean, it's a little disgusting, but it seems safe to me.
621464	622705	But I have killed some people in it.
623925	624426	Exactly.
628128	628588	Three days.
631069	631389	All right.
633991	641735	Do you have anything that you want us to follow up on if the assassins, if the totally assassins have left five days ago?
642516	643557	I mean, is that something...
643577	645918	I have something actually for you to follow up on that.
646198	652402	That's new information to me, and what I would like you to do is go for a boat ride.
653943	654464	Oh, good.
655424	656085	I hate water.
656545	656805	Where?
661428	665290	I am sending a Kosair to Helms Island.
667752	669253	Is that out by the...
671223	671563	Yes.
672143	672584	Dragons?
673264	675245	No, no, Helms Island is in the Straits.
675905	676865	The Monmurg Straits.
677466	677806	Okay.
678966	681347	I would like you to accompany Paul.
681567	683568	Paul, you'll be on this trip.
686349	686669	Gotcha.
690071	690931	What would we be doing?
692371	695033	You'll be investigating to see if there are any Toli out there.
695573	696233	On Helms Island?
698094	698434	I mean...
700161	701802	This is what the meeting was about.
703502	705903	Last night, there was a storm, a strange wind.
710324	714646	A fog bank enveloped the entire straits.
717426	719527	It lasted several hours.
721908	728670	After it dissipated, Helms Island
730630	732671	Seemed completely normal.
733152	742457	However, our signals to the island during the day, we have not gotten the correct signals back from the helm.
743058	745019	That's the fortress that we have out there.
745639	747180	They say that everything is fine.
747280	749542	However, we know that's not true.
750082	753684	They're not actually giving us the code of the day.
754645	755005	Right.
755505	758527	So somebody might have seized the fortress in the unnatural fog.
758867	759508	It's possible.
760795	764076	Would that be a prelude to a further invasion?
766276	769457	I mean, who would seize the fortress without planning to do more?
771797	773778	How will you have us inserted with the Corsair?
776198	779859	Paul Rivero will be himself, and he'll be out there as a...
780999	786840	I mean like an open broad daylight that will go to the... You are going to be selling, you will be known with the captain.
791637	793779	I don't know if anybody will blend in at the fortress.
793819	797242	You'll be there to lend your magical help to this.
797442	798363	This could be nothing.
799484	809232	To be honest with you, Admiral Fairfield currently is in charge of the helm.
810093	813796	This is getting a little older, so I may have given the incorrect order.
813876	815778	However, we do need to investigate.
817375	821618	Has he ever given the incorrect order up to this point in time?
826341	826521	No.
826541	831104	Okay.
831505	833826	Is it a pretext of the Corsair?
833846	836808	Is it just a regular stopover?
836908	839410	Or is it a pretext of delivering food or supplies?
839820	841720	No, you'll be going there in force.
841780	843841	This is standard practice, actually.
844201	845861	We send warships there all the time.
846162	847142	Okay, okay.
847542	848722	But there'll be a full crew.
849442	851503	There'll be 250 marines on board.
851863	852783	You'll be a part of that.
852883	853423	Marines?
855244	857004	You know, soldiers that fight on the water.
859065	860465	Light armor so they can swim.
860565	861205	Yeah, I know.
861365	868367	Paul, you'll be there to lend the power of Lord Jamis.
868587	869427	I mean, Lord Jeanne.
870747	871447	Do you understand?
872448	874670	You're a representative of Florian in this.
876551	876891	Got you.
877292	878312	We'll be given a writ.
880093	884737	What I want you to do is investigate the entire helm.
885577	887939	Make sure there are no traitors there.
888119	889480	There are no Toli rats there.
890481	892362	There are no instigators.
894443	895324	And then report to me.
895864	896885	Jude, you're with him.
896905	898446	I know what that means.
898466	899367	You're to protect him.
906475	906755	Okay.
907655	908415	When do you want us to leave?
909856	910636	As soon as possible.
911976	913076	That's what the meeting was.
914217	914537	Okay.
914617	915997	We are assembling the men right now.
916737	917717	We'll leave in two hours.
919518	919758	All right.
920478	921558	You'll leave sooner than that.
921578	924039	You'll leave within an hour, but get your equipment together.
925819	926279	It'll be time.
928840	929140	Okay.
933602	935423	Can I get an extra bottle of wine to take with me?
935563	936863	No, you cannot do that, Jude.
936923	939784	I need you to be sober when you're on the ship.
940064	941344	You are not royalty.
941984	947246	Doesn't seem like they're real quick to own you.
949226	951367	Quicker to me than you, that's for sure.
951427	953227	That's not saying much.
954668	955528	I know my value.
962007	963608	There's plenty more just like you.
964669	965210	Oh, really?
965250	967192	Yeah.
968533	969854	You don't even know what a market is.
969974	974218	Apparently, I just need to go down to the market and buy a dark, darker house.
975579	977721	All right, so... Darker tone.
978401	986388	So... You guys are gonna get your shit together.
986869	987149	Yes.
988584	989907	Actually, you don't have much to get on there.
989927	991149	I don't have much to get on there.
991510	992772	I always carry everything on me.
993714	994415	I don't know about you.
995297	996319	You were switching masks, right?
996339	996479	Yeah.
996539	997801	What did you come out of this room with?
998563	1005275	I'll come out of my room with a... Alright, so you get ready to go.
