start	end	text
743151	750276	However, the fact that they are not signaling back correctly worries me greatly.
752637	752798	Yeah.
754959	758521	Well, strained fog, strained ships,
759652	760912	Not signaling closer.
763133	771055	I would obviously respect your judgment more than the prince's.
771435	775435	His mind is not as suspicious as mine.
778776	779876	I'm sure rightfully so.
780217	786578	And unfortunately I think that there have been infiltrations into the royal palace as of late.
790287	794830	Do you know from what direction the fog blew in from?
795130	796490	This is the strange thing.
796811	798772	It didn't blow in from anywhere.
799932	804295	It just occurred.
804315	806456	Yeah, nothing like I would have ever seen before.
808217	810838	In fact, very magical to my mind.
811879	813300	As if summoned from nowhere.
819318	829621	On my previous expedition there with the wizard, do I know if he would have been powerful enough for a level of something this kind?
829641	830661	You didn't get the...
831081	834882	I mean, to be honest with you, as you saw him battle, Jude's better.
835602	836943	Okay.
837123	837423	I mean...
838778	851422	He, you know, Lord Frog was not like a slouch or anything like that, but when he was fighting these Toli guys, he'd be casting the spell, and it's as if the Toli assassins, who seemed to have some magic of their own, would slap his hands down.
851783	857224	Like he'd be casting, and they'd be like 30 feet away and just slap his hands down, and he wouldn't be going, what's going on?
857825	858165	Okay.
860619	861260	He wasn't like...
861881	863063	He wasn't all-powerful.
863984	867489	But he could do fireball, he did lightning bolt.
868210	870574	It was not like he was just completely ineffectual.
874415	880218	So is he coming onto this trip as disguised as someone under my brigade or troops?
880999	887123	Or am I just more of an advisor on the trip, kind of watching out and seeing what's going on under the captains?
887143	890024	He'll be a replacement under your command, as it were.
892286	892906	A cross woman.
894407	895307	There's a unit.
896248	900050	The ship, the Cossaire, is going to have 250 Marines on it.
900470	902952	You'll be able to integrate without a problem with me.
905708	916298	So are you okay with me giving orders with knowing your mission intent, knowing what must be done?
918079	919681	Merrick, you will have no authority.
919721	921262	There will be a marine captain there.
921483	921723	Okay.
922884	924665	You will be there as my advisor.
924726	927948	He'll know who you are, so he will definitely ask your opinion.
932212	933933	Unfortunately, this is not my show.
934533	934994	Understandable.
935054	935854	Makes it easier for me.
935874	940597	I gotta do what I gotta do.
941958	942798	Excellent.
942878	943518	Hey, we're all here.
943699	954185	Okay, so... Are you willing to change out of your dragon armor and let Lord Jamis take it?
957046	957727	Am I willing?
959448	960708	Begrudgingly, yes.
961409	961749	Okay.
963988	965869	So you change into the studded armor.
965929	968289	Well, I'm going to say if you're taking it, just at least have it cleaned.
969310	971210	He laughs at you.
974872	976632	I'm surprised you'd let me touch it.
976652	980994	Yeah, don't try it on.
981614	982514	Won't fit.
982634	984695	I'll have it cleaned if you promise to take a bath.
987136	990097	Well, I'll see what the wenches can do.
994504	996065	Anything else you need from me, Jamis?
999328	999608	No.
1000049	1001370	Just keep your eyes open.
1001470	1005313	I want to know if there's anything strange that has occurred around Helm Island.
1009136	1010878	Look for signs.
1014140	1014861	I'll say no more.
1015962	1021326	Just use your powers of observation to make sure that
1029373	1030814	Everything is as it should be.
1030854	1032735	You know Helm Island as well as anyone.
1033796	1035317	You've walked the coastline.
1035337	1036477	You've seen the signs there.
1036557	1038318	Make sure there's nothing strange there.
1038378	1039479	That's what I wish from you.
1040259	1041840	I'm afraid there is more influence.
1041960	1045802	If it's just Fairwind, that's one thing.
1046022	1047203	We can deal with him that way.
1047683	1054067	If there's something else occurring, something associated with the Toli, I wish to know that as well.
1054687	1056368	Keep my eyes and ears open.
1064405	1074030	What are we going to call him if he's going to be under disguise for the ship?
1074110	1076812	I'll let him pick a name, or you can pick a name for him now you wish.
1077032	1078493	That's your backstory.
1080134	1082615	Aristotle is my name.
1083115	1084136	That's going way back.
1084276	1085577	Yes, that is going way back.
1086717	1087538	Well, sounds good.
1090024	1091204	All right, meet the ship.
1091505	1092705	It's leaving in 20 minutes.
1092865	1094025	It's out at the Royal Docks.
1094806	1095366	You know the way.
1096746	1100108	We've got to stop by the tavern before we go.
1102268	1105429	I'll only need five minutes there, but I'll be at the dock.
1105750	1109551	Okay, so you go directly to the dock.
1111299	1112440	And you've got something to do.
1113000	1114402	I'm going to go pick up a couple flasks.
1114882	1115102	Okay.
1115302	1120527	So you go to the bar, and actually there's one right outside Jamis' place.
1120547	1121748	I'm sure I know them all well.
1122068	1123529	You know them all well, exactly.
1124490	1125891	This is out on the Harbor District.
1126432	1131416	So you go down and... Two flasks of red eye, put it on my tab, I'm in a hurry.
1135016	1138298	All right, the two of you walk down to the Royal Docks.
1138318	1147565	You see a coser that's in the process of being loaded with Marines, like a battalion of Marines, ready for battle.
1147785	1151147	So it's not like this is just nobody doing anything.
1151388	1159033	It's like Jamis has convinced Jeon not to just send a small mail ship out there to do what they're about to do.
1159053	1159333	Okay.
1160134	1160354	All right.
