start	end	text
150366	165313	Okay, I'm gonna need to know if I want to help the ship, like if I move forward 30 feet, so 5, 10, 15, 20, 25, 30, what's the distance to the ship if I wanted to even try to help it with a large, like with a fireball, 120 foot spell?
169243	170024	I'm trying to figure out...
170064	174489	I would say the battle with the ship is 200 feet down the dock.
174609	179334	So you're going to have to go about 100 feet if you're going to be able to do it.
179354	183559	So one, two, three, four, five, six, that's 30 feet.
183799	184941	100 feet is to here.
185281	185722	Right.
186623	188044	Oh, well, if I go 30 feet...
190076	193939	What I'm saying is can I cast a 120-foot spell and help anybody?
194100	195261	No, that's 150 feet.
195281	197562	You'd have to go 50 feet at least beyond that.
197643	204428	Okay, so I would have to dash this round, and how many people would I be leaving in my wake?
204488	207011	So I know you've got here, here, so there's at least three.
207471	210233	There are people crawling up onto the docks on either side.
212335	214677	Not worth it.
214797	216579	In fact, you realize that
218389	231741	Had you not been there to do the fireball and to do the wall of fire, the men would have been between the hobgoblins shooting down upon them and the sahaugin that are moving out of the water to ambush you.
232322	233703	This is obviously an ambush.
234003	243692	And the only reason your men were able to push up over the wall and do what they were doing was because you were able to blow the front line of the hobgoblins away.
243732	244393	Right, right.
257215	258336	Let me look up lightning bolt.
258436	261498	I just want to know if I can fork it, and if I can fork it how far.
261698	264080	I assume I probably can't hit all three.
264280	265641	No, you can't do that.
265661	266842	But I could probably hit two?
267922	271805	If you move to here, you could probably, but it'd be hard to see.
272686	276368	Or 5, 10, 15, 20, 25, 30, and then shoot it that way.
276448	280431	That would do that, but there are guys over here that would be able to reach you at that point.
280891	282132	Like within their round?
282853	283213	Yeah.
283873	286135	So they'd be able to move to attack you.
292605	292826	All right.
293307	294631	You can also go right over here.
294732	295093	No, no.
295253	298964	I think I got to yell to you and I got to say back.
300257	302097	I gotta say back, back with the Sarge.
302918	308079	So 5, 10, 15, 20, 25, 30, and I ready in action.
308439	309819	Okay, so Jude moves to here.
309879	310079	Yeah.
310440	311140	And I back up.
311160	312620	So I say back, back with the Sarge.
312640	313680	Is it at least Jude?
314140	322062	No, I'm gonna ready in action in case somebody can't, in case I can't, I don't remember if they beat you, but I have my wand out and I'm just ready.
322443	323683	I need to cover his ass.
324323	327444	So if anybody gets near to Paul or attacks him, you're gonna attack?
327524	328204	Yeah, totally.
328344	329805	Okay, so you back up to there.
330045	331566	Yeah, because we can't help the ship now.
331666	332446	The ship's on its own.
332886	335587	At least the ship has like a hundred dudes.
336387	337868	Two dudes.
337888	338468	No, not 200.
338488	339988	It was only, oh, it was 250.
340149	340409	Yeah.
341029	344310	At least the ship's got 200 fucking dudes.
344370	345010	200 Marines.
345030	346391	So we need to keep our
347591	352517	20 guys alive, because that may be all that we have if the ship goes down.
352677	355119	But at least the ship has 200, we can't help it.
356100	356361	Yeah.
356841	358463	Okay, so Jude backs up to there.
358483	361947	And I ready an action with my wand.
362067	364309	Paul, what do you want to do?
365511	368654	So you see me skip to a halt, and you go... Yeah, we're all...
370197	371057	Oh, shit.
371257	373658	One, two, three, four, five, six.
373678	374378	To where Jude is?
374418	374638	Yeah.
374878	379780	Okay, so Paul moves back to where you are, and he's like, what are they?
381540	382420	Do you want to attack?
382440	383601	Do you want to ready an action?
383621	384261	What do you want to do?
386622	387682	Yeah, I may as well attack.
388503	394645	Well, you can basically say if these guys come at me, that's when I shoot my thing, and just wait for them to get into close range.
394746	395006	Yeah.
395546	395846	Okay.
396686	400068	So you come back, pull back your crossbow, and you're ready.
407871	412633	This guy charges forward with his spear coming.
412933	414013	Okay, okay, okay.
414233	417975	I want to know, is this guy, this is one of those sea creatures that came out of the water?
419151	421713	You have seen Sahaugin before in your life.
421853	433200	So you know that this is a Sahaugin, a shark man that can breathe under the water and telepathically communicates with sharks, making them do its bidding.
433360	437422	Is there any limitation for how long he can be above land?
438123	438843	To my knowledge.
439364	440064	Roll Arcanum.
448247	450868	Oh, I do have a mark, but I don't have a mark.
450909	451549	Roll nature.
451729	452389	What's your nature?
453670	455231	Nature.
455491	456711	I don't have intelligence.
456751	457412	It's intelligence.
457432	459633	You get a plus five, so roll it plus five.
462329	470375	You've read some treaties that say that the sahaugin can be above the water for extended periods of time.
470575	471476	Not indefinitely.
471576	474018	They must return to the waves, but it's ours.
474218	474999	Yeah, for sure.
475359	477981	But they're not going to be able to scour through the city.
478581	483105	Whatever the shit that's probably happening on the ship is for sea creatures.
483605	491150	I mean, so the island has areas that they could reach in time, but they're at a disadvantage far from the coast.
491190	493451	Especially if you're able to fight from a bigger area.
493491	494992	They don't like to go far from the coast very much.
495012	495212	Okay.
495393	495613	All right.
495713	495933	All right.
495953	496333	Gotcha.
496373	496713	Gotcha.
496753	499255	Well, but the whole island is technically an island.
499275	499395	Yeah.
499415	499515	Okay.
499815	502077	So do you want to use your reaction now?
502277	502477	Yes.
503057	503317	Okay.
503558	506119	Now what I'm going to do is just one blast because I get three.
506299	508561	You said that's maximum effort.
510183	511925	One blast, just three die damage.
512085	513566	Yes, that's possible.
513606	518229	So four-sided, it's an auto-hit, so it's a four-sided plus one.
518249	526456	So that's two, three, four, five, six, seven.
526536	529098	Seven points of damage on S1.
530579	534722	So I blast him, just try to slow him down, put him all into his chest.
536880	540243	And I will write down on my wand one shot.
543565	545366	One, two, three, four, five, six.
546347	548228	One, two, three, four, five, six.
548708	549329	Good lord.
553592	555853	At least I got like 200 dudes on the ship.
555953	558015	One, two, three, four, five, six.
561418	562979	Yeah, but they said that they were outnumbered.
562999	564020	He said that they were outnumbered.
564100	567262	Yeah, well, it's like a whole crap ton of sea creatures coming out.
567282	569203	So one Marine's probably good for every five.
569223	573525	No, but what that means is you've got like 30 dudes with gouge.
574006	574846	That ain't shady.
576627	580229	Because gouge won't be like, motherfuckers, I'm taking charge.
581490	584372	And we got 20 guys with us.
584732	586333	Nobody in our group's dropped yet, right?
586373	586593	No.
586834	587074	No.
587774	588815	Just two guys have been hit.
589670	591750	Well, more than that, more like five guys.
591790	592471	Yeah.
592491	594351	Three archers and two marines.
594431	595791	And the wounds are minimal.
596411	596672	Right.
596732	599972	Well, or at least maybe like one or two of them are halfway.
600372	600612	Yeah.
601313	602053	Okay.
602433	609634	Paul, do you want to use your saved action to fire, or do you care?
610474	611115	Yeah.
611735	612035	Yeah.
612155	613075	I can't waste that, dude.
613095	614755	Shoot the one that he just shot.
614955	615416	This guy?
615596	615856	Yeah.
616816	617136	Okay.
618385	619666	Roll, and then kicks a 27 die.
619686	620686	Sand in his face.
623207	626729	Seven plus six is thirteen.
627249	628410	Ooh, what's it got?
628470	629290	That's close.
630091	631151	Couldn't be easy about this.
631171	633072	He's only got, like, leather armor.
633272	633833	That hits.
634073	634973	Yeah!
635033	636534	Boom!
636554	637875	Okay, roll a die.
637995	640416	Eight plus four.
640476	641617	Do some max, baby.
642937	643778	Six plus four.
645009	648450	It's 10 points of damage, so you've done 17 points of damage to this guy.
649051	650111	He does not fall.
650611	651652	Oh, shit.
651912	652552	In fact...
652572	653993	This guy's like at least third level.
654693	656034	Maybe I am.
656294	656914	In fact...
660635	662676	It's like, it's not even phasing him.
662836	663396	Oh, fine.
663416	665636	Dude, what if he had like a wind spell?
665656	669437	So what I would tell my group is I would say, like, let's not talk about how many hit points you're down.
669838	673579	I would say you are lightly bloodied, well bloodied, or near death.
674159	676820	And I would try to make my group describe to each other.
676920	679200	I mean, this guy has wounds on him.
679280	680501	Yeah, he would be like, well bloodied.
680521	681221	He's just coming.
681261	683381	He'd be like, well bloodied, but he ain't near death.
683781	684042	Right.
684802	686742	An ish.
687082	687923	Okay, okay.
687963	688923	Yeah, this isn't good.
689984	690284	I know.
690544	692005	Well, now we're going to be defending you.
692025	692545	Dad, I might die.
693426	694326	I don't know.
694366	695067	Why would you die?
695147	696268	I've got... Oh, I forgot.
696288	697348	You took a shot, didn't you?
697388	700710	I've already taken a shot and I've only got a max of 22.
702311	705353	Are you well-bloody or are you near death?
707354	708234	Don't tell me how to do this.
708254	711316	I mean well-bloody and not bloody at all.
711817	714518	Okay, so you're between lightly bloodied and well bloodied.
714778	715098	Yeah.
715338	718460	Alright, well, as far as I'm concerned, you're still great.
718520	719440	Oh, that's great.
719840	720261	Five.
722682	724502	Six, plus four, ten.
725583	728464	No way I'm dead.
728584	732025	All I can tell you is the alert feat is looking better every time.
732065	732606	So hog in.
733466	735867	They get eleven, twelve.
738845	740645	So that motherfucker's gonna catch up to you.
740705	740965	Okay.
741426	748287	This guy runs at you and attacks you with his spear savagely.
749367	749967	Wait, real quick.
750647	751087	Sarge.
752428	752848	What about him?
752868	753368	The Sarge.
753488	754448	Didn't the Sarge roll?
755528	756508	What if one of these...
756528	757709	They're out of the combat right now.
758089	758929	Oh.
759089	759409	Okay.
759589	759829	Right?
760189	761970	Well, I thought maybe they'd be like...
762030	763910	They could be, but you don't know what they're doing.
766551	771095	Okay, on you.
771595	773036	He attacks with advantage.
774097	774897	Advantage?
775178	775478	How?
775618	776539	Is that because you're running?
779220	780101	He smells blood.
780441	781342	Oh, it's sharp!
781822	783043	He's a sharp worker!
783203	784844	Oh my god, you're leaking blood!
785285	786406	You're leaking blood!
786566	787406	Dude, I'm totally dead.
787446	788287	Alright, alright, alright.
791990	792510	Hang on, hang on.
795292	796693	So here is its spear.
798953	799433	Nine.
799834	801874	These are plus three.
801954	802735	Thirteen.
802755	803755	I think you made it.
803935	804695	Miss.
804915	806816	And then he swipes at you with his claw.
807916	809257	We got it, we got it, we got it.
809277	810117	Like fifth level.
810357	810697	Miss!
810757	811398	Yes!
812903	814084	Get out of his way!
814104	816187	Wait, how do sharks have claws?
816247	818409	Wait, is there more than one shark coming up?
818629	819550	Yeah, there's three.
819570	820932	Oh, fucker.
821012	822233	Which one did we hit?
822353	822934	The S1.
823274	823614	S1.
823715	825276	Okay, so we both hit S1.
825376	826718	This one attacks you, Jude.
826758	827298	Wait, what?
827659	827919	Yes.
829401	832544	Luckily, you're not bleeding, so he doesn't get an advantage.
833225	834066	Here's his spear.
834086	834666	I've also got 30.
836582	837063	One.
837103	837984	Hey, does it break?
838264	839145	Critical fail.
839165	839685	Come on.
839705	840746	Critical fail.
840766	842248	Okay, the spear breaks.
842668	844950	He pokes into the ground next to you and breaks.
845891	847673	And then he bites at you.
848233	849815	Wait, he gets that bite attack?
849835	850235	Yeah, of course.
850255	851677	He gets two attacks and bites at you.
851697	852257	Wait, two.
853258	853418	One.
853438	854419	Hey, there's two.
854479	855580	It breaks the teeth off.
855600	855961	All right.
861915	865558	All his teeth run out of his mouth.
866459	868240	Attacks Paul with his spear.
871783	875766	Twenty.
878108	883031	Paul takes five, six points of damage.
883051	885073	Sticks the spear in you.
887085	887886	It was a barbed.
888006	890528	So you have 13 off you.
891248	891469	Yep.
891849	892509	Nine left.
895932	896412	Twenty.
896853	897453	Claw.
897613	898774	Who, who, who, man?
898794	899775	Oh, I'm still on you.
899835	900336	I'm dead.
900516	900916	I'm dead.
901477	902297	No, no.
902357	905159	I've got like two hit points probably left.
905560	905960	I'm down.
906000	907281	Why don't I have nothing to hit?
907301	909523	Five, six points of damage on you.
909663	910744	Nineteen off you.
910764	911685	So this guy is like...
912345	916266	Sticks you with a spear and slashes you across the chest.
916326	918607	Luckily, you have your mask on, so it doesn't do anything.
918647	919307	Well, that's fine.
919347	919728	That's fine.
919788	921308	I'm gonna fireball him.
921328	922709	Dude, I've got three hit points left.
922729	924269	No, I'm gonna fireball him, motherfucker.
924369	926350	I'm gonna fireball him and yell for Sarge.
927590	929191	Sarge, this ain't healthy.
929351	932072	Okay, these other guys run up to here at the gas.
933252	937754	Okay, when you say these, these other guys, you just- They were the ones on the docks.
937894	938194	Okay.
938915	940856	So now it's a niche?
940936	941536	Five right there.
941977	942957	No, you guys haven't gone.
944298	944958	Oh, that's right.
945598	948040	I'm gonna fireball and I can metamagic.
948160	948900	Hang on a second.
950181	951101	Wizards don't metamagic.
952102	952562	Wait, no.
952642	953142	No, I do.
953322	953622	I do.
954083	955543	Wizards do not have metamagic.
956144	956424	Skull.
956444	956784	It's Skull.
956804	957925	You have Skull Spell.
957945	961326	Sorry, so what I meant was I can protect him from the fireball.
961346	962287	You're first, Jude.
962607	965028	Yes, I'm gonna protect his ass from the fireball.
965168	966369	Okay, so this is the way it works.
967449	968050	Skull Spell.
969832	980277	In your sculpting of spells, you can select an area, and one plus the level of the spell, so up to four people, can be sculpted around.
980557	982238	They have to make a saving throw.
984358	992722	If they make the saving throw in an area effect, they get advantage on their saving throw.
993122	994303	Read what Sculpt Spells does.
995842	1008804	If you choose the number of them equal to one plus spells level, the chosen creatures automatically succeed on their saving throws against a spell, and they take no damage if they would have normally taken half damage.
1009124	1009365	Yes.
1010245	1010825	That makes sense.
1010925	1018086	Okay, so basically you guys are fine, but you have to do it with two people if you want to drop it right on top of each other.
1018106	1023027	Yeah, I'm dropping it right on top, because I want to get each one of these motherfuckers with a fireball.
1023027	1024268	So basically you drop it there.
1024568	1024749	Yeah.
1025029	1027751	And you want you and Paul to be sculped.
1027791	1033577	Yeah, so I'm all... Alright, the damage is going to be 8 die 6.
1033597	1037000	8 die 6, wow.
1038383	1040325	All right, give me your eight-sideds.
1040985	1041466	Oh, six.
1041846	1042066	Sorry.
1042086	1042687	Six-sideds.
1042787	1043147	Six-sideds.
1043447	1044949	So we have six-sideds, six available.
1044989	1045429	I got it.
1045449	1045709	I got it.
1045829	1046650	And then we can roll two.
1046830	1048091	Well, there's seven dice, six.
1048131	1048592	Do you want to?
1048852	1049092	Oh, okay.
1049112	1049793	That's fine.
1050033	1050693	Is it only eight?
1050874	1051954	That's six die right there.
1051974	1052655	Three, four, five, six.
1052695	1054357	But you can roll two more after you're done.
1054417	1054677	Seven.
1054797	1055818	I'll be here.
1055838	1057139	Okay, now one more after you're done.
1059541	1060402	Ooh, that's nasty.
1060602	1060822	Ooh.
1061382	1064085	Five, ten, plus 12 is 22.
1067856	1071058	22 plus 4 is 26, and one more.
1071158	1074300	I'll do yours.
1074380	1077962	26 plus 5 is 31 points of damage.
1078863	1086087	So Jude opens up this explosion on these five creatures from the waters.
1087248	1089970	They do not like fire.
1089990	1090050	No!
1090070	1091571	That's right, they have disadvantage!
1093948	1099211	No, they do not have fire vulnerability, but it seems like something that could happen to me.
1099271	1101672	You deal with it as you will.
1102112	1103313	He's got three hit points.
1104774	1107675	I can't face Prince Jamis without him.
1107875	1113378	Okay, so, DC, they have a DC 16, they get no dexterity bonuses here.
1113478	1115019	There's five of them.
1118201	1119762	One makes it, two make it.
1121556	1123497	And I'm going to randomly decide which ones.
1123797	1125979	And this is 1, 2, 3, 4, 5.
1126579	1128840	And they are 1 and 3.
1129040	1129781	These two make it.
1131362	1132142	This guy dies.
1133923	1134724	This guy dies.
1134944	1135624	This guy dies.
1136665	1141127	Those just are engulfed in the flames and burn.
1141628	1144909	This guy takes 16 and this guy takes 16.
1146575	1148076	He should be dead, the guy in front of you.
1148136	1151498	Well, maybe not, but not if they... No, this guy has.
1151578	1154539	No, the guy that was half already died.
1154559	1157301	We would have gotten too lucky if it was just one guy left.
1157821	1159022	And 16 off him.
1162023	1167146	Okay, so what I want to do is I want to stand, because I can still move.
1167927	1170228	Can I make myself a target over Paul?
1171205	1173627	No, you cannot make yourself a target over Paul.
1173687	1188439	What you can do is you can back up and say, Paul, get back here, and he can use a bonus action to disengage and move back up and either dash or fire down at one of these guys with his bow.
1188819	1191201	So I should probably move 30 feet?
1192041	1194263	If you want to, you can get back up to the top of the stairs.
1194323	1196425	Yeah, 5, 10, 15, 20, 25, 30.
1196545	1198747	I'll move to there, yell for the Sarge.
1201071	1201371	And...
1202912	1203832	Charge!
1205373	1210075	Okay, so Jude blows them away and then moves back up.
1210715	1211796	What are you going to do, Paul?
1211956	1216278	I'm disengaging and I'm... You use your bonus action to disengage, right?
1216418	1216638	Yep.
1217038	1219699	And then you go, get behind me.
1219739	1222100	One, two, three, four, five, six.
1224041	1224722	You could dash.
1227525	1230146	I'm just going to dash right into the end though.
1230407	1235129	Well, the Sarge had spread people out, so when I called the Sarge- You see the Sarge's unit maybe 100 feet that way.
1235149	1235509	Yeah.
1235829	1239591	Now, do you want to attack that sahaugin, or do you want to dodge?
1239892	1240452	What do you want to do?
1244934	1246055	I need to get off the line.
1246095	1247596	I need to move over.
1247696	1248476	I'm going to dash.
1249997	1250237	Bro.
1251458	1251818	Cheers.
1260295	1263077	Wait, one, two, three, four, five, six.
1263217	1264498	I need to get off the line.
1265159	1266519	Do you want to go towards the line?
1266640	1268081	Let me go right here.
1268101	1268841	Go right here.
1269261	1271283	Okay, so you basically go this way.
1272083	1273604	I need to get off the line.
1273685	1276767	I'll hold the ground, because I haven't taken any damage yet.
1278048	1283231	Alright, so Paul backs up behind you, maybe 40 feet.
1283511	1284532	He's super fucked up.
1284712	1286193	Oh, he's near death.
1286213	1288215	He's stumbling.
1288375	1289636	He's been badly wounded.
1292813	1293974	Get the fuck out of here!
1295055	1296896	That's not flea, by the way.
1298477	1300758	All right.
1301019	1301759	One.
1302059	1303620	They get ten.
1306422	1306702	Ten.
1307002	1307883	Ten, you win.
1308724	1309044	Okay.
1309064	1309884	What do you want to do?
1309904	1310185	Do I?
1310505	1312646	You can shoot and slow back up, because you did your back.
1312666	1317169	Well, you can also back up and then get ready with an action.
1317489	1320771	And if anybody comes up to attack Jude, you can shoot them with a crossbow.
1320871	1321392	I'll do that.
1322132	1322552	I'm ready.
1322832	1325093	Okay, so you back up, do you want to back up 30 feet?
1325374	1329556	No, I'm just... Well, yeah, you probably still do because you're well within range.
1329756	1330676	You're well within range.
1330696	1332737	You want to stay out of their charging range?
1332997	1336199	Okay, then I'll move back a bit farther to...
1336299	1338079	Okay, so you move back 30 more feet.
1338140	1338380	Yeah.
1338460	1343042	So you're about, I would say, 80 feet from Jude, and you're ready in action.
1343062	1344202	Can I yell for the Sarge?
1344623	1345423	Yeah, absolutely.
1345463	1345943	Sarge!
1346163	1346824	We can't!
1346844	1347384	Sarge!
1352258	1356560	Goddamn, we're getting our asses kicked.
1356600	1357880	We're screwed, man.
1358320	1358961	End of story.
1358981	1360021	Game over, man.
1360101	1361382	Game over.
1362582	1362942	Okay.
1367564	1369405	And then, let's see.
1375057	1378798	But I did just fireball their fish skin ass.
1378898	1381880	One, two, three, four, five, six, and then dash.
1382980	1384241	This one dashes to here.
1384261	1386121	He will not be able to attack.
1386361	1387322	Yeah, because he dashed.
1387722	1389303	Do you wish to attack that guy?
1389603	1390023	Yeah.
1390643	1394727	Okay, so you shoot out with your crossbow.
1394747	1395367	So you get to roll.
1395867	1396568	You get to roll.
1396588	1397929	This is not an advantage.
1398390	1402433	However, you can sneak attack the guy because he's been five feet of enemy.
1402533	1405956	So hit him, hit him, and then you can do extra damage as a sneak attack.
1407377	1409639	Eleven plus six.
1409919	1410239	Yes.
1410640	1411540	That's a hit.
1411861	1414263	So you can do a one die eight plus two die six.
1414363	1414523	Yep.
1420138	1422040	So that's 12 points of damage.
1422660	1426383	This guy comes up over the rise to leap on Jude and you hit him in the throat.
1427164	1428986	He falls there.
1430047	1432589	One, two, three, four, five, six, seven.
1432629	1434110	Yeah, this guy can only go to here.
1434791	1435391	But he does.
1436432	1440776	Because he had still taken half damage from my fireball.
1441156	1443398	I'm a fireball on myself!
1443998	1446741	All right.
1452938	1453338	Your turn.
1455179	1455799	Just one guy?
1456380	1456620	Yeah.
1457140	1457340	All right.
1459221	1461802	And I know that, do I know that he's been burned at least?
1462602	1463683	Oh, we know he's damaged.
1464363	1465604	Okay.
1465924	1468585	Where is, so that's the shark guy.
1468645	1470786	Is that the guy that died or is that the guy that just came out?
1470826	1472466	No, that guy that died is right there.
1472607	1475108	He's dead, he's basically writhing on the ground.
1475308	1479690	Okay, if I pull back, am I gonna draw in an attack or do I need to just stay there?
1479730	1482311	That's an opportunity to attack unless you want to use your action.
1483153	1485835	To disengage.
1490580	1491560	Uh, nope.
1491941	1496185	I'm gonna put three rounds into him because I know he's got burned at least, even if he's half.
1496305	1500168	So you use your wand and just fire at him.
1500188	1503271	So roll four die four?
1503751	1504412	Three die four?
1504712	1508495	Yeah, three die four plus three, I guess.
1508575	1509036	Exactly.
1511393	1514235	Four, five, six, seven, eight, nine.
1514515	1514935	Nine.
1515656	1518978	So that is 25 points of damage.
1519718	1520279	He falls.
1521860	1523781	Do you want to back up 30 feet?
1523841	1524722	Yes, after the fact.
1524762	1526623	There are more Sharkmen down the beach.
1526643	1527203	Yes, definitely.
1527243	1528444	I want to back up 30 feet.
1528464	1529745	So you back up 30 feet to where Paul is.
1529765	1531046	And I'm also yelling for the Sarge.
1531486	1531766	Okay.
1532487	1534088	So, basically...
1535207	1537152	You guys get off the beach.
1537172	1539137	And start running back to where the unit is.
1539578	1543629	So if the unit is kind of over here or in the center...
1543889	1545875	It's over here.
1545935	1547800	What we need to do is coalesce.
1549343	1553113	And as we're backing up, we need to push into the Citadel.
1553494	1554918	Okay, hang on a second.
