start	end	text
657022	663407	It gives me the option to print, expand it, but under the bio and info, it's like nothing.
664115	669296	Okay, so you can't see anything that says character sheet, a tab that says character sheet.
669316	670256	Right, no, no.
670416	678898	Just the part where I go in the journal and it says Jude with the bus sign, I click on it and then it shows me like a little character icon like an avatar thingy and it says Jude.
679398	680179	Okay.
680759	685220	And it opens up the secondary screen that says bio and info but it's not filled.
685380	686780	Okay, let me try something else.
697582	700163	Okay, close what you have and then open it again.
724457	725577	Oh, there it is.
725597	725838	Okay.
725858	726758	Yeah, nice.
727498	733400	And then open the character sheet, and then you have the core, the bio, and the spells.
736001	742464	Yeah, bio, info, like I have the character sheet, and then I have the bio, info, and the abilities.
742764	743024	Yeah.
743464	744585	Now this is the cool part.
746165	749786	Look down, you'll see things that say attack and spellcasting.
752447	753528	Is that on my main sheet?
754373	756113	That's on the main sheet you're on.
756213	757014	The character sheet.
757114	759734	Yeah, character sheet.
760094	762655	Okay, first of all, you see your hit points, which is 64.
762995	764595	It's a big number right in the middle, right?
764815	765756	Yep, yeah, I got that.
765876	769937	Look down two box rows, and you'll see this thing that says Attacks and Spellcasting.
771197	775118	Sleep, Fireball, Wall of Fire, Firebolt, Burning Hands.
775158	776898	Double click on Burning Hands.
777718	779839	Or just click on it, actually.
780995	790298	Okay, if you go back to the text menu, you'll see a thing where it says you clicked burning hands and it did nine points of damage, right?
790618	791819	Oh, right on.
792279	792539	Right?
793099	804363	Now go back to the character sheet again and actually if you look over at your skills, these are your things that are like saving throws, but you'll also see things like your stealth skill and so on.
805304	809165	If you click on stealth, it'll actually do a stealth roll for you.
810142	813284	And that's over by, let's see, stealth.
813364	814204	If I click on stealth.
814585	816286	Look at your skills slide.
816306	817486	It says skills at the bottom.
817726	820708	It says advantage, normal role, submit.
820868	821789	Hit normal role.
823892	826154	And then it does a stealth roll for you.
826815	827035	Right?
827055	828176	Oh, yeah.
828216	830998	Why am I not seeing the roll, though?
831438	833840	Look in the... You have to look in the... Oh, oh, oh.
833921	834641	Oh, I see what it is.
834941	835942	I wasn't down at the bottom.
836283	837063	I hadn't scrolled.
837083	838725	You have to scroll all the way to the bottom.
838805	840987	So, like, my stealth roll was 10?
841227	841447	Yeah.
841507	841947	Is that right?
842067	842308	Okay.
842368	842588	Yeah.
843369	844850	So that way I know you're not cheating.
849574	855659	Yeah, so the thing is I'm not completely happy with the interface, but it works pretty well.
856900	861064	And what's nice is you can kind of go back and forth between the character sheet.
861164	862865	If it's your character sheet, that's great.
862945	873594	And also, it really has a lot of nice information, like you can look at darkvision and click on the darkvision trait, and it will tell you exactly what it is.
873634	876417	So it has a lot of rules that you can just deal with, right?
876757	877457	Oh yeah, I see that.
878278	880519	Is there a place for me to actually keep notes?
881520	882460	Yes, there is.
884261	896728	So you can create, if you want, like if you go to your Jude folder and you do add handout, can you do add handout?
896808	898389	Right click on the top level folder.
907817	911360	In fact, I'll add a handout for you and rename it.
913262	916205	And I'm going to basically give you permission to see it.
917186	918627	And I'm going to call it Jude's Notes.
923091	927235	And I'm going to let you edit it, because it's yours.
927355	931980	And you could have created this yourself, but I'm doing it for you so you can just go in there and add notes.
935227	943470	So editable by Stephen and then you'll see that it is in Stephen's journal.
943490	947972	There it is, Jude's Notes.
948332	952434	Yep, so open that up and you can just type stuff in, right?
953314	961418	Hit edit and you can just, there's a place that says drop files and then description of notes and then I have an area where I put notes, right?
962552	963093	Okay, cool.
963173	966815	I'll play around with that a little bit.
966835	967776	Okay, so let's continue.
968917	969257	Okay.
970078	987670	So, like I said, roll perception, and the way you do that is you go to your skills, and there is a perception skill, and if you hit the perception skill, you want to do a normal perception roll, and you rolled a 13.
987690	987850	Okay?
991258	1004128	So you guys are walking inside the gates, and you see the tanner kind of motion over to one of the guards, right?
1007090	1008291	And the guard nods.
1011273	1014896	Like as in just recognizing the tanner to let us through?
1015416	1015917	Yeah.
1016537	1016797	Okay.
1017298	1017578	Yeah.
1019760	1023922	So the tanner might be a little bit more than just a tanner.
1025103	1027344	Or at least he's known by the guards.
1027604	1029285	I mean, it's Monmurg who probably comes here.
1029525	1029745	Right.
1029806	1034308	So you guys walk into the, you know, you walk about 15 feet into the
1041230	1046652	I mean, into what is the front gate, which is basically on the way to the Great Market, right?
1047573	1051774	And what you notice is that it looks very, very anemic.
1052434	1060538	Usually this place is bustling, but for whatever reason, there don't seem to be that many people out there hawking their wares.
1061858	1066340	If anything, it's like people are trying to sell food, stuff like that.
1066360	1072102	This place is usually at this point in the year like bustling, right?
1072723	1076104	I look at the tanner with kind of a frown on my face and I point at the market.
1076964	1078125	How long has it been like this?
1081623	1088085	Since last year, trading season, the fall, basically the season's never started.
1088625	1090526	The embargo has been on since then.
1090546	1092147	Since fall.
1092467	1095888	Okay, so real quick to the DM, what month is it now?
1096268	1103590	This would be kind of like, this is like April.
1104644	1111749	Okay, so going into early spring and the trading has recovered.
1111829	1118373	It's more like May and really the bartering should have started about a month ago, a month and a half ago, definitely.
1118413	1123757	Okay, so they've been under embargo roughly then for seven months, roughly, or eight months.
1125038	1128080	Or basically what's happened is
1129425	1139788	The trading season, because of the storms, shut down like they normally did, and they did not start up normally when the winter ended.
1139808	1141308	Okay, I see what you mean.
1141468	1148170	So it's not like they suffered a tremendous amount other than they're just off, everything is off right now, where it should be.
1148870	1158333	Usually the training season begins about a month ago and starts into the summer and goes very heated into the summer and a little bit past into the fall, right?
1158613	1161314	Okay.
1164475	1166556	Well, since I have your company,
1169140	1173201	You usually request their presence with him at his office and he scheduled something with you, right?
1186988	1189309	Okay, but we would have to go there physically, right?
1189329	1200015	So I'm thinking, yeah, we go there, I make myself aware, and then we would head to Ferds because probably, I mean, unless they let us in immediately, we're probably not going to get an immediate eye.
1200315	1200835	Exactly.
1201316	1201916	Something like that.
1202676	1204517	Okay.
1204998	1205738	As I...
1207207	1218436	As we're walking through the streets, is his offices, since he is the main ward or the main lord over the foreign district, is it actually in the foreign district?
1218717	1224661	It's actually in the harbor district, at the end of the harbor.
1225522	1235528	So, you know, you would probably want to go there, go down to the harbor, and see what's going on there, and then go over to where his office is and talk there, right?
1236689	1245034	Anyway, the porter says to you, stay here, I'll get, not the porter, the tanner says to you, stay here, I'll get a porter for you.
1246165	1246926	I appreciate it.
1247306	1247546	Thank you.
1247566	1248607	Okay.
1248627	1253950	He basically walks over along the wall.
1253990	1256072	He kind of goes off along the wall, right?
1256711	1260232	Okay, I mean, he's not trying to avoid being seen or anything, right?
1260472	1261272	Oh, no, not at all.
1261292	1265393	He just kind of casually walks in the direction of whatever, you know.
1265613	1266553	All right, yeah, sure.
1267633	1272714	I mean, I just make sure I notice if he comes back with a, you know, mob of angry guards or something.
1272754	1274915	Right, exactly.
1275415	1280056	I look at Horace, you said you've been to Monmurg before, but not with me.
1280076	1281176	This is your first time, correct?
1281496	1285517	He goes, oh yes, this is my first time being down here.
1286307	1290609	Oh, okay, so you never traveled here when you did any merchant work?
1291070	1298694	No, Gradsul was as far as I went, and I went mainly to Spindruth Isles, which is to the east and not to the west.
1299234	1302116	I have to tell you, it's a sorry site for a market.
1302908	1305550	Well, I can tell you it's a grand city.
1305790	1315618	I swear, I've not seen so many rich castles and manors upon these hills adorned with jade.
1316418	1316879	What is that?
1317139	1318019	That's not gold.
1318060	1320682	That has to be copper, though, at least.
1322303	1322763	Perhaps.
1322883	1323263	Perhaps.
1323344	1328427	I'm a little overwhelmed myself after spending a year in the War Torn.
1329048	1331450	So, by the way, Monmurg is splendid.
1332217	1334679	I mean, there's a lot of wealth here, right?
1334739	1335739	Right.
1337381	1337681	Anyway.
1337701	1338081	Okay.
1339182	1339562	We wait.
1340002	1340242	Okay.
1340643	1346527	So, presently, a troop of about 12 guardsmen walk up to you.
1348868	1349429	With a channer?
1350089	1350309	No.
1352691	1352811	Okay.
1353011	1361237	And one of the guards says, Are you... What is your name, sir?
1363134	1363974	My name is Jude.
1363994	1367875	I am just recently arrived by way of ENSOC.
1368275	1369235	Is this your servant?
1370056	1371016	He points to Horace.
1372316	1373356	Yes, my man-at-arms.
1376257	1380258	I've been informed that you have been requesting an audience with Lord Jamis.
1383458	1384099	Correct.
1384119	1390880	I thought to go to his offices and to tell his man in front to announce my presence as Jude.
1393004	1396786	You see the Tanner walking back out of the gate.
1398926	1400047	Out of the gate, like he's leaving?
1400507	1400807	Yeah.
1401507	1403168	Oh, he just doesn't believe us.
1403608	1403908	All right.
1405389	1407750	Rattled us out, that's fine.
1407830	1410311	All right, yes, certainly.
1410831	1412592	I've worked for Lord Jamis before.
1412632	1413572	Is he well?
1417354	1417934	Well enough.
1420055	1420275	Um...
1422526	1423607	We'll take you to him.
1425108	1425568	Certainly.
1425888	1427669	You two men, grab his belongings.
1428490	1428990	Come with us.
1430351	1432012	The wine is actually for Lord Seamus.
1432052	1432852	Please don't break it.
1433052	1433913	It's foreign.
1435574	1445600	He kind of looks at you like... Well, I look around and I say, I don't think you're getting much shipments of wine in recently.
1445980	1447221	So, do an insight roll.
1447861	1448622	Do an insight roll.
1452337	1455818	I mean, they don't treat your wine roughly at all, right?
1455838	1456298	Right, right.
1456318	1460940	I'm just trying to be like, you know... Yeah, you're like fussing over the wine, right?
1461160	1461760	Right, right.
1461820	1462780	Okay, inside.
1462800	1463580	Here we go.
1464101	1464601	Submit.
1465781	1466061	Okay.
1466621	1467982	He kind of gives you a look like...
1469014	1471375	You don't know the kind of trouble you're in, buddy.
1472675	1473475	Right, exactly.
1473515	1478157	I'm trying not to be all like, oh my god, I'm going straight to the brig.
1478197	1478757	Exactly.
1478977	1480758	Like, they're not gonna let me see Lord Jamis.
1480778	1482138	They're gonna be like, he's a spy.
1482158	1485679	He just got let off in the waters across from Ensar.
1486940	1487200	Yeah.
1487500	1488020	Yeah, yeah, yeah.
1488380	1488740	Okay.
1488820	1489100	Okay.
1489320	1489541	Yeah.
1489561	1491401	So, I mean, I'm more concerned about the wine.
1491441	1493262	I try to make that like it's no big deal.
1493582	1493922	Okay.
1495316	1495976	It's Monmurg.
1496116	1499437	They have a whole foreign district just to keep us all pinned up.
1499717	1501777	Yeah, exactly, pretty much.
1501837	1502537	Right.
1502918	1503638	All right.
1504078	1504398	Go ahead.
1505778	1507538	I don't see my insight roll.
1507618	1508799	You rolled a 17.
1509379	1509859	Oh, okay.
1509959	1510779	At the very bottom.
1510919	1512399	Very good insight roll.
1512659	1515500	I make sure that I'm, like I said, absolutely relaxed.
1515720	1521521	If they start to deviate us towards the jails, I mean, I'm sure I've had to bail Karmirg out of the jail before.
1523941	1529684	Oh, you know where the jails are, believe me.
1529905	1531225	You'll know if you're going towards it.
1531245	1533827	I would just like to make sure that we're going to Lord Jamis.
1534287	1540771	Well, unfortunately, the jail that you know and Lord Jamis' office are one and the same.
1543673	1549477	The one that Karmirg spent most of his time in was actually underneath Lord Jamis' office.
1550063	1552024	Right, I might actually, yeah.
1553344	1556525	That's awesome.
1557545	1559686	How fares the great city of Monmurg?
1559706	1565608	The market is glib and brim and I've recently traveled only to find out that you have an embargo.
1567328	1573190	The guard says to you, this has been going on for a month at least.
1574117	1575778	It's horrible.
1575798	1579579	I came here on a shipping vessel from the D.D.
1579659	1590162	to solicit funds for the war abroad from Lord Jamis and got waylaid and dragged into the port of Redshore.
1590963	1592303	It's worse than the trade.
1593344	1603227	Port Torvin, where much of the food for the city this next month was coming from, up in the yeomanry, was attacked.
1605301	1610286	By Gradso and Keoland?
1612328	1615311	Or is the yeomanry marshaled against the crisis?
1615832	1616392	No, no, no.
1616472	1618374	The yeomanry was shipping the food down.
1618414	1619756	We had paid heavily for it.
1621437	1622999	Supply was coming our way.
1623079	1625081	Supply ships were coming into Monmurg.
1625401	1628725	Not from the north, you understand, but along the coast.
1631259	1637740	I thought, okay, just to the DM, I thought the Yeomanry was like the interior, like to the east, or to the west.
1637840	1643722	The Yeomanry is to the west, and actually Port Torvin, if we look at the map, which is right here.
1643742	1647902	Oh, sorry, I still have my character sheet up there.
1650063	1651143	Port Torvin is right here.
1651163	1651583	Oh, yeah, yeah.
1651983	1652703	Oh, yeah, okay.
1652803	1655924	I had thought that maybe I would have to come that way, like get smuggled.
1656144	1656364	Right.
1656484	1660325	The Yeomanry is actually up the Houle River.
1662884	1664764	Quite a ways.
1665224	1674207	No, what he said was Port Torvin, where the food was stored, was attacked and burned.
1674987	1679148	And that most of the supplies that were headed for Monmurg were destroyed.
1679749	1685330	Was it burned by Peoland and Gradsul?
1686371	1688331	Duke Gradsul?
1689311	1690532	When I heard that context,
1691367	1695489	Was it in that context?
1695609	1697551	Well, obviously something happened.
1697571	1701833	There was something related to the war, right?
1702253	1704374	It wasn't very clear on who did it, right?
1704514	1705495	Right.
1705835	1712239	The guard says, unfortunately though, without those supplies, people in the city are starving.
1713499	1713980	Starving?
1715140	1716241	It's already come to that.
1719878	1724021	If you wish to talk to Lord Jamis, I would say you have him explain it to you.
1725643	1726624	I'm just shocked.
1726724	1732268	I spent many years here prior to my adventures abroad.
1734951	1738053	There's no food coming up from the south, from the Toli?
1739815	1741876	One would think that they would sell us food.
1743838	1745219	We know they have plenty of it.
1745299	1745740	However...
1748217	1750779	For some reason they say they have run short.
1752260	1755183	Has there been any direct attack other than Fort Torban?
1755683	1758005	Anything on the Four Princes?
1763529	1765091	I apologize, I apologize.
1765171	1770255	Not on the islands per se, but I have heard rumors that ships have been attacked.
1771376	1772577	I said too much to you.
1773317	1774118	Of course, of course.
1774398	1776180	I greatly apologize.
1776220	1777681	This is matters of state.
1779723	1784347	I hope that Lord Jamis is in good health.
1785207	1788149	Okay, so anyway, you guys march.
1790011	1795715	Basically it's about, I would say, a mile and a half march to where the
1800101	1803003	Bailey on the Doxes.
1803023	1808368	This is kind of where Lord Jamis hangs out, for the most part, doing his daily duty.
1808688	1810169	You don't know where he lives.
1810489	1824621	However, you do know that he's supposedly a rich guy, so he probably has a house in the Nobles District, which is on one of the hills, where Lord Jeon takes residence.
1824921	1826703	But he spends a lot of his time here.
1827223	1827944	Are you there still?
1898832	1903575	Hey, you back?
1905817	1906858	Check, check, check.
1907018	1908198	Hey, you back?
1908859	1909079	Yeah.
1909399	1909619	Cool.
1909960	1912982	Okay, so basically just re-click that link.
1913022	1921267	I'm going to restart the Zoom, and maybe at one point it won't let us do that, and I'll have to send you a new one, but I think it's a good way just to get back really quickly.
1921287	1922408	Yeah, I'll just roll back up.
1926547	1938795	I do talk to whoever the sergeant is, and I say it was my full intent to have the Tanner talk to Lord Jamis as well, but perhaps it's unnecessary.
1938815	1949842	It was just I was going to have him relate some things that he had told me that I'm newly returned to Monmurg, so we can fetch him at the table later.
1951743	1952584	Yes, we can.
1956618	1969428	Okay, so anyway, basically you march in silence for, I would say, what is about 30 minutes to where the Bailey is, right?
1969448	1978576	And you are actually kind of concerned because there are more beggars on the streets than normal.
1978796	1985541	I mean, there are beggars in the streets of Monmurg, no doubt about it, but they seem a lot skinnier
1986515	1987976	Then you remembered them.
1991019	1998266	Monmurg's beggars were pretty well taken care of, as it were, and that does not seem to be the case anymore.
1998987	2000569	Things are getting pretty desperate.
2002619	2009185	Do I notice any, like the shipping, like are the shipping bursts, are they just totally full if nobody's leaving?
2009225	2010166	Well, no.
2010246	2015632	I mean, the truth is, is what you see is you see the Monmurgian trade fleet, right?
2015672	2019496	Which is substantial, but you see no foreign vessels.
2019916	2025142	And normally at this time of year, the docks, which are extensive, are bursting.
2026863	2029106	But there is really no trade happening.
2029787	2040038	And at this point in time, the docket, which is probably one of the most efficient in the world, by your accounts, is pretty barren.
2041133	2050101	And you see every once in a while a Corsair, which is one of the military ships, slip through the bay on patrol.
2050502	2053044	So that's still going on.
2054065	2057688	Do they have a man-of-war fleet?
2058409	2060671	Besides just their trade fleet?
2060691	2064555	Besides the occasional Corsairs, does it look like they're preparing to go to war?
2065975	2075481	Uh, well, okay, so the, the, uh, Commodores of the Outer Islands all have their own personal fleets, right?
2075881	2076902	But they work together.
2077422	2093813	And Lord Jamis himself has a squadron of boats, or actual ships, um, that he, he commands, but they have a, usually they are stationed in what's called, uh, the military base called, uh, Skull Island, right?
2094533	2096473	Helm Island, not Skull Island.
2096633	2098734	Is that the one that's kind of out in the middle?
2099114	2099674	Exactly.
2099894	2101975	And that's where they kind of patrol around.
2102495	2110396	But they'll patrol down the channel and whatnot, but normally they patrol out past the scimitars into the bay.
2112117	2114377	But you don't know what's going on there.
2115177	2115477	Okay.
2115697	2119198	Basically, just a lot has changed for the worse.
2119458	2119818	Yeah.
2119938	2122639	I mean, pretty much Monmurg's on shutdown.
2123522	2124102	Right.
2124142	2124322	Okay.
2124402	2124642	Right.
2126283	2131944	So anyway, you get to the Bailey and the sergeant says, wait here, right?
2133385	2141367	And his 11 men basically stand there around the two of you watching.
2141407	2148009	I ask if there's been a strict curfew initiated in the foreign district, just so that I'm aware.
2149089	2151390	One of the guards says, quit talking.
2155937	2156737	Not in a nice way.
2156757	2157098	I nod.
2157418	2160539	Yeah.
2160900	2161940	Raise an eyebrow and nod.
2162741	2163041	Okay.
2164121	2177408	Anyway, the sergeant comes back after about 15 minutes and says, Lord Jamis has agreed to see you.
2179169	2181830	Your man, however, may not come in.
2183331	2184532	He'll have to wait here with us.
2185620	2186100	Come with me.
2188421	2190481	I grab the bottle of wine, or the box of wine.
2191401	2191841	Leave that.
2198442	2200283	You can tell Lord Jamis of your gift.
2202023	2203263	Can I take one bottle at least?
2204183	2204363	No.
2205424	2206184	All right, fine.
2208504	2210545	Could you adjust your headset so I can hear you better?
2211205	2212225	Put it closer to your mouth.
2213773	2213953	Yeah.
2214273	2214753	Is that better?
2214773	2215774	A little bit.
2218795	2219375	Okay.
2220635	2222876	Right there.
2222996	2223576	That's alright.
2223976	2224436	It's alright.
2225216	2230618	For some reason you're just a little, you're, you're, the volume's just not that much.
2230858	2231518	I don't know why.
2232499	2232619	Huh.
2232639	2235359	I wonder why it changes so, so much.
2235419	2236220	It starts out well.
2236720	2236960	Yeah.
2238512	2242934	And the thing is, it's not like you're adjusting a setting.
2243054	2244675	It's subtle.
2245335	2247937	It's like your mouth is moving away from it sometimes.
2247957	2248837	I don't know what's happening.
2249037	2252799	Anyway, it doesn't matter.
2254700	2258822	So, you walk into the baleen.
2258982	2261443	You've been through this many times, right?
2262203	2262384	Yeah.
2262944	2264925	And you walk down the hall.
2265897	2269379	To what is Lord Jamis' room, okay?
2270260	2272702	And it's empty, right?
2272762	2284370	But it's as you remember it, which is basically fairly small but well furnished with, you know, nautical things.
2284390	2287932	There's a huge map of the seas of
2289733	2294696	Seas around the Azure Sea, um, navigation equipment.
2294776	2308963	Obviously, you know, Lord Jamis was a, is a, uh, expert navigator and has known in the past to be one of the guys that actually had sailed farther than most of the other, uh, Monmurgans had in his day, right?
2309003	2316667	So kind of a, a, adventure as it were at sea before he kind of settled down and, uh,
2318624	2325192	Basically became the advisor of Prince Jeon, right?
2325772	2328555	And the guy basically says, go ahead and sit there.
2330077	2330778	I take my seat.
2331118	2333801	And he points to the guest seat, right?
2335543	2337165	I mean, it's not like trapped or anything.
2337903	2342164	Well, do you want to check it for traps or something?
2342264	2342605	No.
2343025	2346946	Have I seen a camera get tipped back over and shot down a chute?
2347046	2352828	No, you haven't seen that, but you have seen him be seized from behind and dragged down the corridor.
2353528	2357470	Right, of course.
2360170	2364732	Okay, so you sit there, right?
2366911	2367932	I get up in pace a little bit.
2368792	2369193	What's that?
2369713	2370454	I get up in pace.
2370874	2371154	Okay.
2372155	2393270	So, about ten minutes go by, and then the door opens, right, and Lord Jamis walks in the room and says, huh, so you've returned from your journeys.
2395841	2404328	Yes, I return in time of plenty and find when I come back that there's great hardship.
2407531	2408472	What brings you back?
2410206	2431684	Well, I had sought to try to wrangle Karmirg back from Gouge's clutches as the fighting in Idee goes poorly in his absence, and to discuss with you the possibility of a loan or some funding, perhaps, from the Sea Princes in order for concessions with Idee.
2432865	2438630	However, I'm not sure that the Sea Princes are in much of a position to
2444714	2452641	He basically goes and sits in the chair across from me and says, Yes, times are hard for us right now, you've noticed.
2455824	2459628	Yes, I had hoped to broker a deal.
2467292	2473475	Do you have the situation in hand, or is it getting worse?
2477597	2479758	Let me ask a question of you first, Jude.
2482859	2486741	D, what news do you have of it?
2488922	2490743	Is there someone you serve there?
2492143	2495885	Well, I don't know that I serve anyone except for your lordship.
2497701	2500465	However, I have taken a stake in Jude.
2501326	2503168	Okay, now this is to the DM.
2503189	2505231	I believe that's, is it Onwal?
2506333	2507715	Onwal is in... Onwal.
2508215	2509637	Onwal is, yeah, in...
2510238	2513303	There's a city of Granat in the nation of Onwal, right?
2514236	2515497	Okay, no, I wasn't thinking Omnul.
2515517	2517678	Sorry, is it Omnulth or what?
2518358	2522541	Omnulth Ogmonton, who's Peridil, is who you're talking about, right?
2522801	2524302	Oh, oh, okay.
2524422	2526943	I didn't realize that Peridil's name was Omnulth Ogmonton.
2527424	2530185	Is he, who's in charge of Edith?
2531126	2538350	So Omnulth is the guy leading the armies, and literally he's the guy that kind of is commanding things.
2539310	2541131	Right, and Lord Jamis knows Omnulth.
2541171	2541972	He knows Peridil.
2543548	2544389	Really, no.
2544409	2546231	He's never met Peridil.
